drug_id,prot_id,affinity
CHEMBL1966343,Q13627,12.399997603
CHEMBL1986530,P12931,11.800000504
CHEMBL1982866,Q9HBY8,11.1
CHEMBL2006836,Q9NR20,11.200000128
CHEMBL2007044,Q8NE63,11.200000128
CHEMBL1971245,P12931,11.900000875
CHEMBL242865,P34947,11.500000186
CHEMBL1973145,P08069,11.999998417
CHEMBL1965836,Q14289,12.199999035
CHEMBL196363,Q9Y243,11.1
CHEMBL2002682,Q05655,11.699999383
CHEMBL1990482,P00519,12.299998172
CHEMBL2017214,P12931,10.497940009
CHEMBL2005899,P00533,11.800000504
CHEMBL1981410,Q05655,11.200000128
CHEMBL1973540,P06213,11.900000875
CHEMBL1966722,P12931,11.800000504
CHEMBL2006674,Q16620,11.500000186
CHEMBL1994321,Q13153,11.1
CHEMBL1983070,Q16288,11.599999679
CHEMBL2004892,Q9H4B4,11.200000128
CHEMBL1684800,Q04912,12.657363474
CHEMBL1965507,P49760,11.599999679
CHEMBL412142,Q7L7X3,11.500000186
CHEMBL2001923,O14920,11.599999679
CHEMBL1980391,P51957,11.300000237
CHEMBL1983980,Q04771,11.599999679
CHEMBL1964687,P51451,12.199999035
CHEMBL281957,P27361,10.622878745
CHEMBL491758,Q05513,11.200000128
CHEMBL1984842,Q07912,11.500000186
CHEMBL1242208,P12931,11.058607315
CHEMBL1967336,Q05397,11.300000237
CHEMBL390156,Q02763,11.437242168
CHEMBL1986756,Q05397,11.300000237
CHEMBL1979970,P06241,12.199999035
CHEMBL1997129,P05129,11.599999679
CHEMBL1983923,P00533,11.800000504
CHEMBL296586,P00533,11.800000504
CHEMBL424872,P23443,11.300000237
CHEMBL1982122,Q15303,11.500000186
CHEMBL226403,P11362,11.400000202
CHEMBL2005186,Q13153,11.1
CHEMBL202721,P06239,13.299970641
CHEMBL1984162,P43405,14.1
CHEMBL1997503,Q8TDC3,11.1
CHEMBL1994830,Q9H4B4,11.200000128
CHEMBL371206,Q8NE63,14.1
CHEMBL106966,Q16539,10.622878745
CHEMBL1986603,Q13153,11.1
CHEMBL1996817,O43781,12.599996932
CHEMBL458997,P43405,11.999998417
CHEMBL1987054,Q13188,12.1
CHEMBL1988153,O00311,11.999998417
CHEMBL1981133,P16234,11.699999383
CHEMBL1974457,P35916,11.300000237
CHEMBL1988692,O94806,11.500000186
CHEMBL1986756,P49841,13.600038134
CHEMBL1975500,Q16513,11.699999383
CHEMBL306380,P48729,11.599999679
CHEMBL1972276,Q7KZI7,11.200000128
CHEMBL1974803,Q9HAZ1,12.499996913
CHEMBL1966035,Q9HBH9,11.1
CHEMBL1996817,O14965,12.199999035
CHEMBL474432,Q05655,11.200000128
CHEMBL1988995,Q8TDC3,11.1
CHEMBL226403,P36888,11.800000504
CHEMBL1995740,Q5VT25,11.599999679
CHEMBL2003524,Q13464,11.1
CHEMBL1969664,Q7L7X3,11.200000128
CHEMBL1972576,Q8NE63,11.200000128
CHEMBL2004438,Q14012,11.200000128
CHEMBL1999590,P48729,11.300000237
CHEMBL280069,Q05655,11.1
CHEMBL1822792,P07949,12.293820026
CHEMBL1682358,P35968,11.582672118
CHEMBL1997193,Q9BWU1,10.1
CHEMBL1989805,Q9NR20,11.200000128
CHEMBL1973142,Q8TDC3,11.699999383
CHEMBL210618,Q9Y4K4,11.200000128
CHEMBL1999428,Q9P1W9,11.900000875
CHEMBL1987359,Q8N4C8,11.200000128
CHEMBL1989518,P29317,11.599999679
CHEMBL2004159,P08581,11.699999383
CHEMBL1081312,O94806,12.699997654
CHEMBL1967720,Q16644,11.1
CHEMBL1969301,P30530,11.800000504
CHEMBL360847,P52333,11.800000504
CHEMBL1990162,Q13557,11.599999679
CHEMBL1991078,P51955,11.300000237
CHEMBL2003657,P17948,12.499996913
CHEMBL2004311,P35968,12.799991797
CHEMBL2006778,Q8IW41,11.900000875
CHEMBL599224,P43403,11.1
CHEMBL1974935,O15264,11.200000128
CHEMBL1983070,Q13131,11.599999679
CHEMBL1996048,Q13627,11.800000504
CHEMBL1381197,P06493,11.200000128
CHEMBL1988153,P29317,11.599999679
CHEMBL1982361,Q16288,11.999998417
CHEMBL458997,Q16644,11.1
CHEMBL600795,P06239,10.401029995999998
CHEMBL1998470,P07949,11.599999679
CHEMBL233001,P45983,11.1
CHEMBL1972937,Q9Y6M4,11.300000237
CHEMBL1968850,P51955,11.1
CHEMBL1969372,P00519,12.299998172
CHEMBL1993661,P31751,11.200000128
CHEMBL1991395,Q13237,11.900000875
CHEMBL1242112,P42336,12.685026652
CHEMBL1996048,P51817,12.599996932
CHEMBL1973893,P17948,12.499996913
CHEMBL371658,P17252,9.497940009
CHEMBL456936,P35968,11.321125528
CHEMBL2007266,Q5S007,11.699999383
CHEMBL1994977,P00519,11.500000186
CHEMBL2004311,P00519,12.299998172
CHEMBL1091356,P05771,10.401029995999998
CHEMBL1972220,Q05397,13.299970641
CHEMBL1972158,Q9Y243,12.199999035
CHEMBL1988437,O43293,11.599999679
CHEMBL1970317,Q9Y243,11.1
CHEMBL1241299,P54760,11.336572006
CHEMBL1682546,P00519,12.299998172
CHEMBL2000568,P06241,11.599999679
CHEMBL1968850,P45983,11.599999679
CHEMBL1988805,P49336,12.899998135
CHEMBL1964441,O95819,11.800000504
CHEMBL1983025,Q9NYL2,11.900000875
CHEMBL1991138,P06239,11.900000875
CHEMBL1996831,P31751,12.1
CHEMBL565612,P42685,11.699999383
CHEMBL2000429,Q7KZI7,11.200000128
CHEMBL1991782,P49840,10.200000019
CHEMBL1987359,P07948,11.900000875
CHEMBL1988076,P08069,11.699999383
CHEMBL1981720,P00533,11.800000504
CHEMBL599224,Q15118,11.1
CHEMBL1979357,O15075,11.1
CHEMBL1970189,Q13627,11.300000237
CHEMBL363607,P68400,10.1
CHEMBL2002702,P17948,13.8000571
CHEMBL459729,P17252,11.058607315
CHEMBL1968590,P41743,11.400000202
CHEMBL209148,P31749,10.401029995999998
CHEMBL1964687,Q14289,11.900000875
CHEMBL1970735,O15264,11.200000128
CHEMBL1974617,Q06418,10.300000031
CHEMBL1988838,P24941,12.799991797
CHEMBL1985406,P41743,11.400000202
CHEMBL1682346,P11309,11.133509589
CHEMBL1991180,O14920,11.900000875
CHEMBL1970217,P07949,11.999998417
CHEMBL2004290,P53350,11.200000128
CHEMBL458997,P11362,12.299998172
CHEMBL2000354,Q96GD4,11.500000186
CHEMBL1976220,Q14680,11.900000875
CHEMBL1971029,Q96GD4,13.299970641
CHEMBL1979357,P53778,11.300000237
CHEMBL1241767,O00329,14.361439373
CHEMBL1995172,P49336,11.400000202
CHEMBL41783,P48729,11.300000237
CHEMBL2001257,Q13976,11.800000504
CHEMBL2002480,O96013,10.700000074999998
CHEMBL422897,P08922,12.699997654
CHEMBL1973142,P11362,11.599999679
CHEMBL1972576,Q13882,11.699999383
CHEMBL1159466,P41743,11.058607315
CHEMBL2005449,Q5S007,11.900000875
CHEMBL1966035,P49841,12.499996913
CHEMBL1980763,Q13131,11.800000504
CHEMBL1982610,Q08881,11.900000875
CHEMBL2000832,Q9Y4K4,11.599999679
CHEMBL38380,Q04759,12.299998172
CHEMBL1971943,P34947,11.500000186
CHEMBL102301,Q05655,10.622878745
CHEMBL1969879,Q9Y6M4,11.300000237
CHEMBL7064,O94806,13.1
CHEMBL394619,P53778,11.300000237
CHEMBL383172,Q15759,14.3955671
CHEMBL1970074,Q9HAZ1,12.1
CHEMBL1964902,P07333,11.699999383
CHEMBL1967116,Q13554,11.200000128
CHEMBL1993941,Q13557,11.300000237
CHEMBL1975927,Q16620,11.699999383
CHEMBL1990885,Q16513,11.699999383
CHEMBL321262,P05771,9.798970004
CHEMBL1973483,Q14012,11.400000202
CHEMBL1242752,P00519,11.32184875
CHEMBL243088,P16591,14.1
CHEMBL1967560,P11309,11.1
CHEMBL188502,P06213,11.1
CHEMBL1965170,Q02750,12.1
CHEMBL1970317,P49760,11.500000186
CHEMBL2001547,Q9NYL2,11.200000128
CHEMBL1970006,P49840,11.200000128
CHEMBL394790,Q13976,11.800000504
CHEMBL1969942,Q05397,11.300000237
CHEMBL1983884,Q9UQM7,10.200000019
CHEMBL225519,Q07912,11.500000186
CHEMBL1976240,P11309,11.1
CHEMBL207253,O94806,11.1
CHEMBL1972158,P49840,13.899970733
CHEMBL1983923,Q13555,11.300000237
CHEMBL335718,P22694,12.543697499
CHEMBL183844,O60674,11.900000875
CHEMBL1996780,P24941,11.500000186
CHEMBL1997340,P04626,11.900000875
CHEMBL1983111,P36507,12.699997654
CHEMBL280074,P24941,11.438882149
CHEMBL2000114,P00519,12.299998172
CHEMBL1983449,Q86V86,11.200000128
CHEMBL1970203,P27448,11.699999383
CHEMBL556684,P12931,14.844727495
CHEMBL1981047,P08922,14.200179498
CHEMBL1981720,Q9Y243,11.1
CHEMBL2003286,Q13882,11.699999383
CHEMBL1969588,Q05655,14.200179498
CHEMBL262433,Q13557,11.300000237
CHEMBL485556,P29317,11.200000128
CHEMBL2004311,Q9NWZ3,11.1
CHEMBL1983923,O14965,13.899970733
CHEMBL2000114,Q13464,11.1
CHEMBL1975128,P35968,11.500000186
CHEMBL1964644,P51617,11.200000128
CHEMBL1995811,P07949,11.800000504
CHEMBL260135,Q16644,11.1
CHEMBL412142,P51817,11.900000875
CHEMBL39504,O94806,11.497940009
CHEMBL1994526,P51451,11.900000875
CHEMBL1977041,Q9BZL6,11.200000128
CHEMBL1975900,Q9HAZ1,13.000008766
CHEMBL1987007,Q13131,12.199999035
CHEMBL226403,Q05397,11.900000875
CHEMBL1980489,O60674,11.900000875
CHEMBL1090360,Q8IW41,11.900000875
CHEMBL1375640,O95819,11.900000875
CHEMBL2002702,P51451,13.1
CHEMBL1965507,O15264,11.200000128
CHEMBL1986943,Q13976,13.1
CHEMBL1980163,O15530,11.500000186
CHEMBL1682553,P49841,13.684779451
CHEMBL483525,P53350,14.456547324
CHEMBL2000345,Q16513,11.300000237
CHEMBL1969151,O14965,11.900000875
CHEMBL1965845,O15264,11.200000128
CHEMBL2005899,P51812,11.300000237
CHEMBL1375640,Q9H2X6,11.699999383
CHEMBL1989856,O60674,11.900000875
CHEMBL1969735,P41743,11.400000202
CHEMBL141247,Q02156,10.798970004
CHEMBL1999120,P34947,10.800000069
CHEMBL1986597,O15264,11.200000128
CHEMBL131715,P24723,12.555931956
CHEMBL1974254,Q8TDC3,11.1
CHEMBL1996980,P49841,13.000008766
CHEMBL1975128,O43781,12.1
CHEMBL1984842,Q14164,11.599999679
CHEMBL482538,P49760,11.000000142
CHEMBL386636,P04629,12.1
CHEMBL1242847,P00533,11.466531544
CHEMBL1991180,Q15303,11.500000186
CHEMBL1994669,P51817,13.8000571
CHEMBL1998414,Q9NYL2,11.200000128
CHEMBL223367,Q8TDC3,12.399997603
CHEMBL223257,P48730,11.200000128
CHEMBL546797,P50613,11.599999679
CHEMBL2006450,O75116,12.899998135
CHEMBL1992342,O14757,11.200000128
CHEMBL1970314,P16591,11.900000875
CHEMBL379905,P54619,11.1
CHEMBL1242377,P78527,13.155517328
CHEMBL524266,P00519,11.497940009
CHEMBL1976936,P50750,12.299998172
CHEMBL2002407,Q16644,11.1
CHEMBL2002702,Q9NR20,11.200000128
CHEMBL484390,P52333,11.900000875
CHEMBL337035,P24723,13.487216143
CHEMBL350059,P05771,13.196910013
CHEMBL1967560,Q16513,11.200000128
CHEMBL1977041,Q9H4B4,11.900000875
CHEMBL1090356,O00418,11.500000186
CHEMBL1998829,P29597,11.800000504
CHEMBL1970873,Q8IU85,10.1
CHEMBL2208034,P23443,12.603347061
CHEMBL1978562,P17948,11.500000186
CHEMBL382638,Q9UGJ0,11.1
CHEMBL1988717,P11362,12.499996913
CHEMBL2006933,P11309,12.499996913
CHEMBL1975138,P07333,11.699999383
CHEMBL1980704,P24941,11.200000128
CHEMBL1984363,P48730,11.300000237
CHEMBL248757,Q9Y243,11.222634556
CHEMBL1972937,Q96KB5,11.1
CHEMBL1990885,O00418,11.500000186
CHEMBL1242977,P06239,12.51453927
CHEMBL2002323,P53778,11.300000237
CHEMBL1973348,O75116,11.200000128
CHEMBL1242199,P12931,14.401029996
CHEMBL1984586,O15530,11.500000186
CHEMBL1997846,Q9UM73,11.500000186
CHEMBL1970083,P45983,11.599999679
CHEMBL1242477,O00329,13.020818754
CHEMBL1996587,Q9BZL6,11.800000504
CHEMBL1970913,O94806,11.1
CHEMBL1996923,P51617,11.200000128
CHEMBL1082440,P00519,12.299998172
CHEMBL2000801,P08922,11.800000504
CHEMBL2007044,P06493,11.200000128
CHEMBL1979690,Q05397,13.299970641
CHEMBL1966722,O00444,12.199999035
CHEMBL2006715,Q5VT25,12.299998172
CHEMBL413779,P12931,11.400000202
CHEMBL2000071,P07948,11.999998417
CHEMBL483158,Q9HAZ1,11.599999679
CHEMBL1976376,O14757,11.599999679
CHEMBL1969264,P17948,12.499996913
CHEMBL1984586,Q12851,12.399997603
CHEMBL350059,P05129,13.196910013
CHEMBL243088,Q8TDC3,11.500000186
CHEMBL184847,Q96KB5,11.1
CHEMBL1991725,Q13976,11.800000504
CHEMBL1996649,Q7L7X3,12.599996932
CHEMBL142425,P06493,10.702059991
CHEMBL1970735,Q9Y4K4,11.699999383
CHEMBL299368,Q05513,10.608638306
CHEMBL1995927,P06493,11.200000128
CHEMBL2001547,Q9HBY8,11.1
CHEMBL1890036,Q13464,11.300000237
CHEMBL1986186,O96017,12.399997603
CHEMBL1993722,Q16620,11.400000202
CHEMBL210963,P24723,11.180921908
CHEMBL2005478,P36507,11.500000186
CHEMBL1381197,P06241,12.199999035
CHEMBL474432,Q7L7X3,11.200000128
CHEMBL1994538,Q9H2X6,11.699999383
CHEMBL2002373,P41743,11.400000202
CHEMBL1974416,P49840,12.199999035
CHEMBL291975,Q9UQM7,10.329147988
CHEMBL86664,Q05655,11.1
CHEMBL1982122,Q96SB4,11.200000128
CHEMBL1973808,Q14289,11.900000875
CHEMBL1242033,P12931,11.020818754
CHEMBL1972152,Q9Y243,11.1
CHEMBL1996780,P12931,11.400000202
CHEMBL1983575,Q02750,14.1
CHEMBL1973483,P35968,11.599999679
CHEMBL226471,P49760,11.999998417
CHEMBL1980167,P06239,11.300000237
CHEMBL1986186,Q16620,11.400000202
CHEMBL1970913,P35968,11.200000128
CHEMBL211378,O75582,11.800000504
CHEMBL2002726,Q13555,13.699980365
CHEMBL1986970,O75116,13.600038134
CHEMBL1997503,Q05655,11.200000128
CHEMBL685,P06241,11.213943352
CHEMBL2003286,P10721,11.999998417
CHEMBL2006439,Q96SB4,12.199999035
CHEMBL492251,Q15118,11.1
CHEMBL7929,Q02156,9.401029995999998
CHEMBL2003286,Q9P1W9,13.000008766
CHEMBL1978014,Q14680,11.900000875
CHEMBL1922224,P08581,10.568521083
CHEMBL1966842,P51812,11.599999679
CHEMBL215652,P49841,11.1
CHEMBL135492,Q04759,10.798970004
CHEMBL2007421,P11309,11.300000237
CHEMBL2001613,Q05397,10.599999953
CHEMBL175225,P12931,11.1
CHEMBL1967302,P49137,11.200000128
CHEMBL553824,P00533,10.1
CHEMBL259850,P45984,11.500000186
CHEMBL1979357,Q9H4B4,11.200000128
CHEMBL1986530,P49841,11.300000237
CHEMBL1993243,P04629,11.999998417
CHEMBL1992231,P48729,11.500000186
CHEMBL1972584,Q9BZL6,11.1
CHEMBL1999428,O96013,11.400000202
CHEMBL1964290,P22607,11.800000504
CHEMBL1982866,Q8N4C8,11.200000128
CHEMBL1682360,O96013,11.462984467
CHEMBL289959,P11362,10.400000029
CHEMBL1986943,P00533,12.199999035
CHEMBL2004716,P49137,11.200000128
CHEMBL1999126,Q9Y6M4,11.300000237
CHEMBL1991846,P49137,11.200000128
CHEMBL116070,O15530,11.500000186
CHEMBL2005548,P53350,11.200000128
CHEMBL1969664,P36888,11.599999679
CHEMBL1982122,O15530,11.500000186
CHEMBL1964444,Q13627,12.1
CHEMBL474432,Q13153,11.1
CHEMBL1987982,P17612,11.200000128
CHEMBL2000071,O75582,12.1
CHEMBL484390,Q9NWZ3,12.399997603
CHEMBL565612,P53778,11.300000237
CHEMBL1682345,Q13153,11.1
CHEMBL196363,Q13131,11.500000186
CHEMBL1241767,P78527,10.418758763
CHEMBL249282,Q9NYL2,11.200000128
CHEMBL2004447,P53778,11.300000237
CHEMBL1966808,Q13627,12.899998135
CHEMBL1969102,P22607,13.699980365
CHEMBL1978448,Q9UQM7,11.500000186
CHEMBL1972142,O00418,11.500000186
CHEMBL2003286,Q9Y6M4,11.599999679
CHEMBL1969879,P49841,11.300000237
CHEMBL211378,Q96SB4,11.200000128
CHEMBL395427,P08631,10.401029995999998
CHEMBL36432,P05771,10.738272164
CHEMBL437885,Q9UGJ0,11.1
CHEMBL468280,Q14012,11.300000237
CHEMBL482538,Q02750,12.299998172
CHEMBL1997759,O15530,11.500000186
CHEMBL1981215,P51817,11.599999679
CHEMBL144598,O94806,11.401029996
CHEMBL1987982,Q9BZL6,11.1
CHEMBL1965131,P04626,11.900000875
CHEMBL398951,Q00535,11.400000202
CHEMBL1976196,Q9HAZ1,11.699999383
CHEMBL1970903,P42679,11.800000504
CHEMBL386760,P53779,11.401029996
CHEMBL1375418,Q96KB5,11.300000237
CHEMBL2171124,Q16620,11.628414946
CHEMBL2002346,P06213,11.800000504
CHEMBL1991800,O00311,11.999998417
CHEMBL2003482,Q05397,11.900000875
CHEMBL1982506,Q8TDC3,11.599999679
CHEMBL1975418,P51451,11.900000875
CHEMBL371206,P07332,12.499996913
CHEMBL1985406,Q9P1W9,11.900000875
CHEMBL1242472,P42338,11.877283529
CHEMBL1997051,Q96GD4,11.999998417
CHEMBL1242477,P08631,13.622878745
CHEMBL1967560,P17948,12.499996913
CHEMBL1964937,P11362,11.400000202
CHEMBL1981047,P31749,11.200000128
CHEMBL2312185,P49137,11.401029996
CHEMBL1990885,P15735,13.899970733
CHEMBL1998121,P11362,12.1
CHEMBL2003638,Q9UM73,11.999998417
CHEMBL2006836,P48729,11.300000237
CHEMBL1982711,P49841,12.199999035
CHEMBL1995740,Q13188,11.200000128
CHEMBL1978166,Q07912,12.599996932
CHEMBL1985681,P35968,12.899998135
CHEMBL1969190,Q5VT25,11.1
CHEMBL2001547,P06239,11.699999383
CHEMBL1986143,P49841,11.999998417
CHEMBL210963,O15111,11.711954464
CHEMBL2000429,Q13237,11.900000875
CHEMBL1972820,P53778,11.300000237
CHEMBL1971694,P51955,11.1
CHEMBL458997,Q16539,11.999998417
CHEMBL271381,P10721,13.761446301
CHEMBL1980540,Q13237,11.900000875
CHEMBL2333365,P11362,11.1
CHEMBL1985681,P45984,11.500000186
CHEMBL1991395,P45984,13.399988938
CHEMBL1973893,Q96GD4,11.699999383
CHEMBL1975927,O94806,11.500000186
CHEMBL249282,Q8TDC3,11.300000237
CHEMBL223367,Q8N4C8,11.200000128
CHEMBL8036,O94806,10.1
CHEMBL1986177,P16234,11.699999383
CHEMBL482767,Q13464,11.800000504
CHEMBL1964444,P06239,11.699999383
CHEMBL1969879,P51957,11.300000237
CHEMBL279405,P05771,10.401029995999998
CHEMBL1999496,Q13627,11.300000237
CHEMBL1991434,P49840,11.200000128
CHEMBL259922,Q06187,11.999998417
CHEMBL336961,P53667,11.1
CHEMBL1094408,P49137,11.1
CHEMBL602123,P35968,12.798970004
CHEMBL1968705,Q9NWZ3,11.1
CHEMBL1973145,O60674,11.900000875
CHEMBL1986869,Q14289,11.900000875
CHEMBL1968070,O43293,12.1
CHEMBL1975128,P52333,12.599996932
CHEMBL202721,Q16539,11.500000186
CHEMBL2001547,Q08881,11.900000875
CHEMBL1994526,Q06187,11.300000237
CHEMBL1992634,P49841,11.300000237
CHEMBL1970340,Q16620,10.800000069
CHEMBL1984842,Q96GD4,11.400000202
CHEMBL2005792,Q13464,11.300000237
CHEMBL1682358,O96013,11.545147566
CHEMBL1992342,O15075,11.400000202
CHEMBL2005112,Q7KZI7,11.200000128
CHEMBL1969561,Q9BZL6,11.599999679
CHEMBL1975256,P05129,11.200000128
CHEMBL153843,Q04912,11.1
CHEMBL390156,P06241,10.663837353
CHEMBL8095,Q05513,10.1
CHEMBL1974935,P78368,11.900000875
CHEMBL1999321,Q13554,11.200000128
CHEMBL1982957,P07333,12.499996913
CHEMBL1990415,O15264,11.200000128
CHEMBL2333365,P42684,11.1
CHEMBL253969,Q8NE63,11.200000128
CHEMBL75232,P12931,11.1
CHEMBL1091356,P07948,10.401029995999998
CHEMBL1085511,P06239,13.414096771
CHEMBL1982992,Q9UM73,11.999998417
CHEMBL1972576,Q96SB4,11.500000186
CHEMBL1965836,Q13882,11.699999383
CHEMBL1998585,O96017,11.599999679
CHEMBL1972489,Q9H3Y6,11.900000875
CHEMBL483158,P51812,12.199999035
CHEMBL1979057,Q05655,11.200000128
CHEMBL1989518,Q9NR20,11.200000128
CHEMBL2005699,P53667,11.599999679
CHEMBL260135,O14757,11.200000128
CHEMBL1965387,P35968,13.899970733
CHEMBL132170,Q05513,13.003089987
CHEMBL410659,P00519,11.1
CHEMBL1982413,P17948,11.500000186
CHEMBL213451,P17252,11.1
CHEMBL1970913,P07332,11.800000504
CHEMBL2029988,P07949,14.798970004
CHEMBL2151321,O60674,13.265579296
CHEMBL2000832,O00311,11.999998417
CHEMBL1964804,P51955,11.1
CHEMBL1972142,P45984,11.999998417
CHEMBL2001547,O75582,11.800000504
CHEMBL1984236,P17948,11.500000186
CHEMBL1970104,P00519,12.899998135
CHEMBL1682546,P00533,11.822363999
CHEMBL1995927,P31749,11.200000128
CHEMBL1978099,P04626,11.999998417
CHEMBL2005475,O14757,11.200000128
CHEMBL2001957,Q96SB4,11.200000128
CHEMBL210618,O00141,11.126872146
CHEMBL1975500,P42679,11.800000504
CHEMBL1624529,P49760,11.200000128
CHEMBL1968705,P23443,11.300000237
CHEMBL550418,Q9UHD2,11.599999679
CHEMBL1964937,P52333,11.900000875
CHEMBL243518,O95819,12.799991797
CHEMBL424872,P08922,11.599999679
CHEMBL1977041,Q16644,11.1
CHEMBL1996791,P23443,12.199999035
CHEMBL1969372,O60674,11.900000875
CHEMBL1985723,O75116,12.199999035
CHEMBL2007044,P15735,11.400000202
CHEMBL1982866,P49137,11.200000128
CHEMBL1985681,Q9UM73,11.699999383
CHEMBL207584,O75116,11.1
CHEMBL1682357,P06493,11.699999383
CHEMBL1973016,O94806,11.500000186
CHEMBL1964290,P45984,11.599999679
CHEMBL1980489,Q9Y6M4,12.899998135
CHEMBL311306,Q02156,10.702059991
CHEMBL260135,P43405,11.900000875
CHEMBL2004118,Q06418,11.599999679
CHEMBL2001613,Q00535,11.599999679
CHEMBL1985580,Q15303,11.500000186
CHEMBL1624529,Q9NYL2,11.200000128
CHEMBL2001641,Q96GD4,10.599999953
CHEMBL1993781,P17612,13.000008766
CHEMBL1996791,P29317,12.1
CHEMBL185569,P10721,12.299998172
CHEMBL1980142,P48730,11.200000128
CHEMBL1988717,Q14012,11.400000202
CHEMBL260135,P06213,11.400000202
CHEMBL151546,P24723,10.336572006
CHEMBL2002726,O15530,11.500000186
CHEMBL1993722,P04629,11.699999383
CHEMBL2003524,Q9BZL6,11.400000202
CHEMBL207687,Q13131,11.1
CHEMBL1973348,Q9Y4K4,11.200000128
CHEMBL474432,P06241,12.499996913
CHEMBL1992042,Q04912,11.500000186
CHEMBL1966514,P49137,11.200000128
CHEMBL1988173,Q14289,12.1
CHEMBL2002105,O60674,11.1
CHEMBL201511,P49841,12.653674483
CHEMBL1974870,P06239,11.699999383
CHEMBL1983025,P52333,11.900000875
CHEMBL1983923,P06241,12.499996913
CHEMBL1995211,Q07912,11.500000186
CHEMBL231209,O14757,11.200000128
CHEMBL1971430,Q12851,11.300000237
CHEMBL1974870,O00444,11.999998417
CHEMBL1984500,Q86V86,10.200000019
CHEMBL1977134,O14965,11.900000875
CHEMBL1964644,P49841,12.799991797
CHEMBL1992634,Q8TDC3,11.1
CHEMBL1967560,Q12851,11.300000237
CHEMBL2002105,P48729,10.700000074999998
CHEMBL1981720,P04626,11.900000875
CHEMBL1973363,P51955,11.599999679
CHEMBL1981725,Q9H4B4,11.200000128
CHEMBL1981671,Q04771,11.500000186
CHEMBL2002240,P35968,11.200000128
CHEMBL1965845,Q14012,11.400000202
CHEMBL1994693,P45984,11.500000186
CHEMBL28641,P24723,11.401029996
CHEMBL1992581,Q04912,11.500000186
CHEMBL2004892,Q14012,11.699999383
CHEMBL2001998,O15530,11.500000186
CHEMBL1988838,Q14289,13.1
CHEMBL483526,P53350,14.186186148
CHEMBL1989646,Q13554,11.400000202
CHEMBL1980489,Q13237,12.1
CHEMBL1987359,Q13627,11.300000237
CHEMBL336961,P04626,11.900000875
CHEMBL1973720,P51812,13.99997427
CHEMBL1624529,Q8N4C8,11.200000128
CHEMBL271381,O15075,11.1
CHEMBL485745,P04626,11.1
CHEMBL2000568,Q16513,11.200000128
CHEMBL363648,P31751,11.200000128
CHEMBL481491,O75116,11.200000128
CHEMBL1998110,Q05397,11.300000237
CHEMBL474432,Q12851,11.400000202
CHEMBL1982361,Q08881,11.900000875
CHEMBL127898,P36888,12.299998172
CHEMBL1242663,P08631,11.895880017
CHEMBL1964937,P42679,11.800000504
CHEMBL1991800,P04626,11.900000875
CHEMBL1974157,Q9BZL6,11.300000237
CHEMBL1966035,O94806,11.1
