drug_id,prot_id,affinity
CHEMBL1997597,P68400,11.300000237
CHEMBL1979773,P08581,11.699999383
CHEMBL212968,O15530,11.1
CHEMBL225519,O96013,11.303734096
CHEMBL1998551,Q9Y4K4,11.200000128
CHEMBL1997617,P53667,12.399997603
CHEMBL1242757,P00533,11.437242168
CHEMBL225519,P08069,11.800000504
CHEMBL1989834,P45983,10.800000069
CHEMBL387971,P51617,11.200000128
CHEMBL2002726,Q06418,11.800000504
CHEMBL2005528,Q13237,11.900000875
CHEMBL1965988,P53667,11.699999383
CHEMBL303144,P22612,11.923908741
CHEMBL1966279,P27448,11.300000237
CHEMBL2148053,P16234,11.1
CHEMBL1983268,P08069,13.299970641
CHEMBL422897,P35968,11.400000202
CHEMBL1970369,Q9H2X6,11.599999679
CHEMBL316264,Q9NYL2,11.200000128
CHEMBL1969879,O96017,11.900000875
CHEMBL1230790,O00329,12.702059991
CHEMBL1977346,Q8TDC3,11.900000875
CHEMBL1973013,P49760,11.500000186
CHEMBL1998112,Q16513,12.1
CHEMBL412142,P07948,11.900000875
CHEMBL1995811,P43405,11.900000875
CHEMBL1082440,P24941,11.699999383
CHEMBL2007266,Q96GD4,12.699997654
CHEMBL1991395,P11362,11.400000202
CHEMBL1997597,P45983,11.599999679
CHEMBL1988370,P11362,11.500000186
CHEMBL1969483,Q16513,11.400000202
CHEMBL1998829,Q9HBH9,11.800000504
CHEMBL2004771,Q05655,12.899998135
CHEMBL2004692,Q15303,11.500000186
CHEMBL1971149,P53778,11.300000237
CHEMBL443962,Q96RG2,11.900000875
CHEMBL1990254,Q13464,14.400043784
CHEMBL1999556,Q96GD4,11.900000875
CHEMBL1984367,P08581,11.599999679
CHEMBL480283,Q05513,10.1
CHEMBL1991395,Q9HCP0,11.400000202
CHEMBL1977346,Q9UM73,11.999998417
CHEMBL81603,Q15139,10.702059991
CHEMBL1976732,Q9HBH9,11.1
CHEMBL207235,P00533,13.901029996
CHEMBL1973145,P10721,11.999998417
CHEMBL1964444,P53778,11.300000237
CHEMBL1682554,Q96GD4,11.40980392
CHEMBL1159462,P41743,10.1
CHEMBL1241679,O00329,12.293820026
CHEMBL1968130,Q14164,10.800000069
CHEMBL111889,Q15139,9.798970004
CHEMBL1916359,P17252,11.1
CHEMBL1970314,P78368,11.200000128
CHEMBL1993548,Q9HBH9,12.199999035
CHEMBL1986499,O00444,12.599996932
CHEMBL394619,P31751,11.200000128
CHEMBL1996649,P24941,11.599999679
CHEMBL262433,Q8IW41,11.999998417
CHEMBL1977223,P00533,11.800000504
CHEMBL480283,Q05655,10.1
CHEMBL2035810,P10721,11.622878745
CHEMBL1975128,Q15303,11.500000186
CHEMBL17370,P68400,11.300000237
CHEMBL1091356,P08631,10.401029995999998
CHEMBL1996837,Q9Y243,10.1
CHEMBL1973793,Q9UHD2,11.599999679
CHEMBL1682558,O14965,11.900000875
CHEMBL1977374,O15530,11.500000186
CHEMBL1983980,Q16288,11.900000875
CHEMBL1988370,P35916,11.300000237
CHEMBL1964937,Q13554,11.400000202
CHEMBL402846,P28482,11.200000128
CHEMBL211378,Q9NWZ3,11.1
CHEMBL1977346,O14965,12.799991797
CHEMBL36985,P41743,10.293820026
CHEMBL2004513,P78368,11.200000128
CHEMBL1989708,Q9H3Y6,12.650003469
CHEMBL1982660,Q8NE63,13.399988938
CHEMBL2007296,P08069,11.800000504
CHEMBL1996510,P04629,11.699999383
CHEMBL2204532,Q02763,12.175720714
CHEMBL1929238,Q13464,10.622878745
CHEMBL2006581,O00444,11.500000186
CHEMBL2004311,P68400,11.300000237
CHEMBL2004311,P43405,11.900000875
CHEMBL207400,P08581,11.599999679
CHEMBL2001257,Q9Y4K4,13.399988938
CHEMBL1964399,Q16620,11.400000202
CHEMBL213505,P07948,13.1
CHEMBL524266,P10721,11.497940009
CHEMBL1972276,O00444,11.500000186
CHEMBL1972840,Q05655,12.499996913
CHEMBL1983534,O75582,11.800000504
CHEMBL1987007,P41743,11.400000202
CHEMBL210032,P04629,11.702059991
CHEMBL1972125,O96017,11.999998417
CHEMBL2005936,Q8IW41,11.900000875
CHEMBL1997822,P10721,12.299998172
CHEMBL1985074,O14965,11.900000875
CHEMBL1972142,O14965,11.900000875
CHEMBL1983449,Q9Y243,11.1
CHEMBL2007296,P51617,11.699999383
CHEMBL1994538,P68400,13.500007822
CHEMBL1980297,P50750,11.561329795
CHEMBL1971943,Q9UM73,11.500000186
CHEMBL1999496,Q9HAZ1,11.1
CHEMBL561708,P00519,10.401029995999998
CHEMBL1933582,P00519,11.1
CHEMBL1983025,P53667,11.599999679
CHEMBL1965169,Q06418,11.599999679
CHEMBL2001149,Q06187,11.300000237
CHEMBL1971943,Q9Y243,12.1
CHEMBL41783,P22607,11.800000504
CHEMBL404367,P06241,11.931598105
CHEMBL602472,O14965,10.757577319
CHEMBL244378,Q13554,11.400000202
CHEMBL1974480,P06241,11.500000186
CHEMBL1996345,P06241,11.300000237
CHEMBL1996111,Q96PF2,11.900000875
CHEMBL1964307,P35916,12.699997654
CHEMBL210032,P51451,11.923908741
CHEMBL1975138,O15264,11.200000128
CHEMBL2006836,P27448,11.300000237
CHEMBL1983111,Q9HAZ1,12.799991797
CHEMBL2001957,P23443,11.300000237
CHEMBL1966343,Q16644,11.1
CHEMBL1984633,Q9NWZ3,11.1
CHEMBL560813,O15264,11.200000128
CHEMBL2006836,Q13464,11.1
CHEMBL1970903,P28482,12.599996932
CHEMBL1971289,P34947,11.500000186
CHEMBL1965660,Q8N4C8,11.900000875
CHEMBL1969537,P45983,11.599999679
CHEMBL1998829,O15264,11.200000128
CHEMBL1989834,Q16288,10.800000069
CHEMBL1999506,P04629,11.599999679
CHEMBL1997846,P53778,11.500000186
CHEMBL306380,Q13188,11.500000186
CHEMBL1933582,P49137,11.1
CHEMBL1996111,Q13237,12.299998172
CHEMBL2003271,Q9Y243,11.1
CHEMBL1965131,Q13882,11.699999383
CHEMBL2003341,Q05655,11.800000504
CHEMBL1972820,Q9NWZ3,11.1
CHEMBL178737,P22694,10.798970004
CHEMBL433855,Q05655,9.798970004
CHEMBL220241,Q05655,14.400162274
CHEMBL1975208,Q8NE63,11.200000128
CHEMBL2001998,P04626,11.900000875
CHEMBL1159466,Q15139,11.058607315
CHEMBL560813,Q05513,11.200000128
CHEMBL2002599,P34947,11.500000186
CHEMBL465465,Q13188,10.622878745
CHEMBL2004290,Q14164,12.299998172
CHEMBL1998585,P23443,13.699980365
CHEMBL516640,P10721,11.1
CHEMBL2006715,Q05655,11.200000128
CHEMBL2000429,P24941,11.200000128
CHEMBL1834657,Q04759,11.1
CHEMBL2002479,Q9NYL2,11.300000237
CHEMBL1977135,Q96PF2,11.900000875
CHEMBL523823,P31749,11.192828486
CHEMBL1966514,P28482,11.200000128
CHEMBL307152,P24941,12.087162775
CHEMBL2005449,P45983,12.499996913
CHEMBL1976420,Q04759,11.699999383
CHEMBL1972221,P49137,11.200000128
CHEMBL2017214,P31749,10.497940009
CHEMBL2004438,P10721,12.899998135
CHEMBL1967531,P49137,11.200000128
CHEMBL484390,P51617,13.399988938
CHEMBL1967531,Q9HCP0,13.8000571
CHEMBL1986530,P31751,11.200000128
CHEMBL2004615,Q86V86,11.699999383
CHEMBL1968070,P04629,12.199999035
CHEMBL1993548,O43781,12.899998135
CHEMBL1982563,P00519,12.299998172
CHEMBL1995811,Q9UM73,11.300000237
CHEMBL383172,O15264,14.373078473
CHEMBL2003271,P24941,12.199999035
CHEMBL1242657,P78527,12.36520017
CHEMBL491758,O43781,11.300000237
CHEMBL2007296,Q9Y6M4,11.300000237
CHEMBL272453,Q16620,11.999998417
CHEMBL1965660,Q16513,13.8000571
CHEMBL1933576,Q9HC98,11.1
CHEMBL1970314,P04626,11.900000875
CHEMBL1974288,O96013,11.699999383
CHEMBL1980163,P04626,12.599996932
CHEMBL1998829,Q13554,11.599999679
CHEMBL1997597,P78368,11.200000128
CHEMBL207400,P49840,11.200000128
CHEMBL1971149,Q05513,11.200000128
CHEMBL1976936,Q9HAZ1,13.500007822
CHEMBL1984296,P04629,12.1
CHEMBL2002992,P00519,12.299998172
CHEMBL1966175,Q16620,11.500000186
CHEMBL482967,P53778,11.400000202
CHEMBL1998611,Q8N4C8,11.200000128
CHEMBL335932,P22612,10.869551079
CHEMBL578601,P08069,11.25490196
CHEMBL2003524,Q13188,12.1
CHEMBL2005886,P43405,13.899970733
CHEMBL214198,P24941,11.1
CHEMBL1964307,P07948,11.900000875
CHEMBL1968070,P53778,11.300000237
CHEMBL1984191,P78368,11.200000128
CHEMBL1966514,Q9HBH9,11.800000504
CHEMBL1738758,P52333,11.1
CHEMBL1967560,Q9H3Y6,11.900000875
CHEMBL1982992,Q9H2X6,11.599999679
CHEMBL1994074,Q13188,11.200000128
CHEMBL2005528,O96013,11.400000202
CHEMBL1241773,P48736,12.165501549
CHEMBL1996931,Q9NYL2,11.200000128
CHEMBL1970913,P42679,11.800000504
CHEMBL1970340,P34947,10.200000019
CHEMBL1986869,Q9NWZ3,11.1
CHEMBL1984367,Q9HCP0,11.300000237
CHEMBL1987007,P35916,12.1
CHEMBL1995832,Q16288,11.999998417
CHEMBL445162,P00533,10.622878745
CHEMBL2004692,Q8N4C8,11.200000128
CHEMBL1985074,P07948,11.900000875
CHEMBL2002479,P29597,11.800000504
CHEMBL312170,Q15139,10.702059991
CHEMBL2006778,Q9HCP0,11.300000237
CHEMBL1991395,Q8TDC3,11.1
CHEMBL1969664,Q16288,11.699999383
CHEMBL1982874,P31751,11.200000128
CHEMBL1651521,P08069,11.1
CHEMBL1988387,Q9HAZ1,11.1
CHEMBL424872,Q96RG2,11.900000875
CHEMBL2004513,Q9HAZ1,11.1
CHEMBL1994318,P11362,11.500000186
CHEMBL1988173,Q96PF2,11.900000875
CHEMBL1996048,P17948,11.599999679
CHEMBL1970806,P15735,11.400000202
CHEMBL2208034,P23458,12.971923987
CHEMBL1971485,Q8N4C8,11.400000202
CHEMBL485286,O00141,10.58148606
CHEMBL2004771,O96017,11.900000875
CHEMBL1983025,P22607,12.599996932
CHEMBL1985074,P08581,11.599999679
CHEMBL553824,P10721,12.196910013
CHEMBL1241775,P00533,10.25490196
CHEMBL1972576,P41743,11.400000202
CHEMBL212382,O75582,11.1
CHEMBL434415,Q05655,12.300659451
CHEMBL2006439,P15735,11.400000202
CHEMBL2007592,Q9H2X6,11.800000504
CHEMBL1087421,Q16584,11.1
CHEMBL1980896,P52333,11.900000875
CHEMBL1970913,Q9HAZ1,11.900000875
CHEMBL1991138,O96017,11.400000202
CHEMBL1997197,P34947,11.500000186
CHEMBL1992323,Q06187,11.999998417
CHEMBL213207,Q9NWZ3,12.599996932
CHEMBL1965631,Q13188,11.200000128
CHEMBL1992607,Q9UHD2,10.400000029
CHEMBL1983393,P08581,11.699999383
CHEMBL1990254,Q9UM73,11.649999327
CHEMBL2004934,Q13237,12.299998172
CHEMBL365318,P17948,14.219186408
CHEMBL1979855,O15264,11.200000128
CHEMBL1964937,P04626,11.900000875
CHEMBL1980489,P06241,12.199999035
CHEMBL2006581,P08581,11.599999679
CHEMBL220241,P23443,14.600312917
CHEMBL1968380,O15530,11.500000186
CHEMBL2005886,P29317,12.499996913
CHEMBL1974416,Q9NYL2,11.200000128
CHEMBL1979357,P35968,11.200000128
CHEMBL2000508,O15075,11.1
CHEMBL1997335,O96013,11.800000504
CHEMBL2006836,Q86V86,11.900000875
CHEMBL1970903,Q9Y6M4,13.1
CHEMBL1084546,P22607,12.299998172
CHEMBL1986869,P35916,11.300000237
CHEMBL1092754,Q96GD4,10.753647026
CHEMBL57347,P11362,13.392429824
CHEMBL1979855,P42679,11.800000504
CHEMBL1270795,P08581,11.1
CHEMBL1987533,Q9HBH9,11.1
CHEMBL2006778,P53778,11.300000237
CHEMBL1974416,P24941,11.200000128
CHEMBL2000354,P29317,11.599999679
CHEMBL412142,P68400,11.300000237
CHEMBL1983715,Q16288,11.800000504
CHEMBL132170,P22694,10.1
CHEMBL1997617,Q9UM73,12.799991797
CHEMBL1998159,Q9NYL2,11.200000128
CHEMBL1242572,P48736,12.180921908
CHEMBL1998112,P15735,11.400000202
CHEMBL2000685,P11362,11.400000202
CHEMBL488646,Q96GD4,10.466531544
CHEMBL1985095,P29317,11.599999679
CHEMBL1998545,P29317,11.599999679
CHEMBL1992644,Q05513,11.000000142
CHEMBL1991395,O15530,11.500000186
CHEMBL1992242,P10721,11.999998417
CHEMBL1980896,P35968,12.299998172
CHEMBL1980995,P09619,15.200179498
CHEMBL1982610,O96017,11.900000875
CHEMBL2005828,P00519,12.299998172
CHEMBL1989834,P09619,10.800000069
CHEMBL1982506,Q16644,11.1
CHEMBL2005699,Q96GD4,11.500000186
CHEMBL1242376,P42345,12.906875402
CHEMBL262623,O96013,10.213943352
CHEMBL1997617,P29317,11.200000128
CHEMBL1971519,Q04759,10.800000069
CHEMBL8091,Q04759,9.401029995999998
CHEMBL1974288,O00444,11.500000186
CHEMBL2004290,Q9HCP0,11.300000237
CHEMBL1980167,P08069,11.699999383
CHEMBL1992536,P24941,11.200000128
CHEMBL1974457,Q15303,11.500000186
CHEMBL1990904,O43781,11.300000237
CHEMBL1974617,P17948,10.700000074999998
CHEMBL1243326,Q96GD4,13.923908741
CHEMBL1983963,P53778,11.300000237
CHEMBL2007151,Q13464,12.1
CHEMBL378627,Q9NYL2,11.200000128
CHEMBL1972125,P51617,11.200000128
CHEMBL1971801,O15530,11.500000186
CHEMBL1964937,Q9Y4K4,11.800000504
CHEMBL1994321,O96017,11.599999679
CHEMBL1980167,O96013,11.400000202
CHEMBL2005375,Q9NWZ3,11.1
CHEMBL1682558,P24941,11.200000128
CHEMBL550418,P34947,11.500000186
CHEMBL2006581,P06241,12.199999035
CHEMBL1990904,P04629,11.699999383
CHEMBL1975500,P28482,11.200000128
CHEMBL1965387,P52333,11.400000202
CHEMBL1971801,P35916,11.300000237
CHEMBL1971029,P49137,11.200000128
CHEMBL2002992,P09619,11.800000504
CHEMBL1987430,P49760,11.500000186
CHEMBL1984038,P08581,11.699999383
CHEMBL1969301,Q9H2X6,11.599999679
CHEMBL1984038,P42685,11.699999383
CHEMBL1982383,Q9Y6M4,11.999998417
CHEMBL1990162,Q13464,13.399988938
CHEMBL2003524,Q96GD4,11.400000202
CHEMBL1968590,P07948,13.600038134
CHEMBL1982413,P53667,13.1
CHEMBL1994321,P06493,11.200000128
CHEMBL1933552,Q15118,10.622878745
CHEMBL1242209,O00329,13.058607315
CHEMBL225519,Q8TDC3,12.1
CHEMBL1984038,P24941,11.500000186
CHEMBL599224,P08069,11.1
CHEMBL1082440,Q16513,12.199999035
CHEMBL1991867,Q5S007,10.900000053
CHEMBL1983715,P11362,12.699997654
CHEMBL1929238,Q99683,10.622878745
CHEMBL1970340,P52333,11.900000875
CHEMBL2003482,Q9UM73,11.999998417
CHEMBL335718,Q05513,12.953871964
CHEMBL301483,P24723,10.401029995999998
CHEMBL41783,Q05655,11.400000202
CHEMBL1989029,P10721,11.999998417
CHEMBL1969664,Q13882,11.699999383
CHEMBL583042,Q9UHD2,11.1
CHEMBL1988387,P15735,11.400000202
CHEMBL1971149,Q8TDC3,11.1
CHEMBL1969301,P22607,11.800000504
CHEMBL1682346,Q9NWZ3,11.1
CHEMBL213451,P45983,11.1
CHEMBL553824,P16234,12.351811973
CHEMBL1682552,Q9HAZ1,14.1
CHEMBL271381,Q13188,11.400000202
CHEMBL2000429,O15530,11.500000186
CHEMBL1986530,P23443,11.300000237
CHEMBL1230122,Q8N4C8,11.200000128
CHEMBL214253,Q05513,11.568521083
CHEMBL519697,P22607,11.800000504
CHEMBL1969102,P28482,11.200000128
CHEMBL1969372,Q9Y4K4,11.200000128
CHEMBL1984586,O43781,11.300000237
CHEMBL2001224,P28482,11.200000128
CHEMBL1990288,Q8IW41,11.900000875
CHEMBL1984760,P04629,11.599999679
CHEMBL1999414,Q96GD4,14.700326279
CHEMBL1988387,Q13464,13.000008766
CHEMBL1974288,O15264,11.400000202
CHEMBL1970522,O96017,11.599999679
CHEMBL1977713,Q9Y4K4,11.200000128
CHEMBL1975357,Q9NYL2,11.200000128
CHEMBL207400,Q9HAZ1,12.199999035
CHEMBL211378,P78368,11.300000237
CHEMBL1984038,P43405,11.900000875
CHEMBL380006,P22612,11.1
CHEMBL1966628,P43405,11.900000875
CHEMBL461876,Q8NE63,11.300000237
CHEMBL1969879,Q9NWZ3,11.1
CHEMBL1988717,P42685,14.299970641
CHEMBL1994538,Q13554,11.200000128
CHEMBL2003271,Q9HCP0,13.8000571
CHEMBL1991725,Q8NE63,11.400000202
CHEMBL1979318,P23443,11.300000237
CHEMBL360847,Q06418,11.599999679
CHEMBL1971649,P41743,11.400000202
CHEMBL1980144,P28482,11.200000128
CHEMBL1999590,Q9HCP0,11.300000237
CHEMBL2003482,P53778,11.300000237
CHEMBL246970,P49137,11.200000128
CHEMBL1241583,P48736,11.986056648
CHEMBL1988173,Q86V86,13.200015437
CHEMBL2000354,P53778,11.300000237
CHEMBL1973808,Q9HBH9,11.1
CHEMBL1682558,P06493,11.200000128
CHEMBL1242748,P00533,11.418758763
CHEMBL1981492,P35968,10.700000074999998
CHEMBL2006493,P31751,11.200000128
CHEMBL1978562,O96013,11.500000186
CHEMBL1996649,Q06187,12.299998172
CHEMBL1972576,P22607,11.800000504
CHEMBL1971694,Q13188,11.200000128
CHEMBL2005828,P35968,13.699980365
CHEMBL1987054,Q16620,12.899998135
CHEMBL1982563,Q16513,11.200000128
CHEMBL1682357,P53667,11.1
CHEMBL95692,Q9H3Y6,11.900000875
CHEMBL1984038,Q13188,11.300000237
CHEMBL1979855,P35968,11.200000128
CHEMBL1999506,Q9Y463,11.699999383
CHEMBL394619,Q9HCP0,11.599999679
CHEMBL2005186,P07948,11.900000875
CHEMBL1986855,P24941,14.200179498
CHEMBL1997340,P42679,11.800000504
CHEMBL1997129,Q13237,11.900000875
CHEMBL1964902,Q96GD4,11.500000186
CHEMBL1969755,O96017,11.400000202
CHEMBL363648,Q9NYL2,12.199999035
CHEMBL2003271,P06493,11.999998417
CHEMBL1834657,Q9NWZ3,11.1
CHEMBL1984191,P00533,13.399988938
CHEMBL491758,P35968,12.499996913
CHEMBL1999931,P42679,11.800000504
CHEMBL1982992,Q8TDC3,11.300000237
CHEMBL1983963,P08581,11.999998417
CHEMBL2005936,Q15303,11.500000186
CHEMBL1994938,O15530,11.500000186
CHEMBL1967992,P09619,11.800000504
CHEMBL1989267,Q04759,11.800000504
CHEMBL1972125,Q9H3Y6,11.900000875
CHEMBL1985309,Q8TDC3,11.400000202
CHEMBL1982361,Q9HCP0,11.300000237
CHEMBL1986530,P24941,11.200000128
CHEMBL219722,P29597,12.499996913
CHEMBL1929238,Q13554,11.668636236
CHEMBL394619,Q8IW41,11.900000875
CHEMBL389745,P22694,11.1
CHEMBL276711,P11362,11.174983371
CHEMBL1242476,O00329,13.267491087
CHEMBL1992673,P49840,10.400000029
CHEMBL2006276,O43781,11.300000237
CHEMBL1972584,Q9Y6M4,11.300000237
CHEMBL272453,P04629,11.900000875
CHEMBL1989834,P35968,11.000000142
CHEMBL1981410,Q13554,11.200000128
CHEMBL1981107,P31749,10.800000069
CHEMBL1975128,P08922,11.800000504
CHEMBL1982660,P06493,12.299998172
CHEMBL1969126,P45983,11.599999679
CHEMBL1975121,P50750,11.900000875
CHEMBL2005375,O14965,11.900000875
CHEMBL1981720,P31751,11.200000128
CHEMBL1975647,P23443,11.300000237
CHEMBL1933576,Q13882,11.1
CHEMBL1965131,O43781,11.599999679
CHEMBL2000508,P06241,12.199999035
CHEMBL209148,P31749,10.401029995999998
CHEMBL220241,O96017,11.900000875
CHEMBL1976420,Q9UHD2,11.599999679
CHEMBL281957,P24941,12.1
CHEMBL1983111,Q05513,11.200000128
CHEMBL1972489,P29317,11.599999679
CHEMBL2006188,Q9Y4K4,11.200000128
CHEMBL302449,P00533,13.8000571
CHEMBL1989029,O00444,11.900000875
CHEMBL1986869,O96017,11.900000875
CHEMBL213451,O15264,11.1
CHEMBL2004290,Q96PF2,11.900000875
CHEMBL2006188,P24941,11.300000237
CHEMBL2002992,P31751,11.200000128
CHEMBL415233,P24723,10.1
CHEMBL2000354,Q06418,11.800000504
CHEMBL2003341,Q9HAZ1,13.200015437
CHEMBL2006778,Q8TDC3,11.900000875
CHEMBL2000801,P43405,11.900000875
CHEMBL1984500,Q96GD4,10.200000019
CHEMBL1970189,P06241,12.199999035
CHEMBL1986139,O96017,11.900000875
CHEMBL1980163,Q9Y243,11.1
CHEMBL1991846,P08581,11.599999679
CHEMBL1965131,Q8N4C8,11.599999679
CHEMBL1975647,O15264,11.200000128
CHEMBL1968791,P41743,11.500000186
CHEMBL2000685,P29597,11.800000504
CHEMBL2004311,Q15303,11.500000186
CHEMBL1998829,P51617,11.200000128
CHEMBL1974702,Q13882,11.699999383
CHEMBL2005718,Q13464,13.500007822
CHEMBL1982563,Q8N4C8,11.599999679
CHEMBL1988608,Q9NYL2,11.200000128
CHEMBL1870106,P52333,11.400000202
CHEMBL1981744,O14965,11.900000875
CHEMBL1998112,P00519,12.299998172
CHEMBL1975418,P08069,11.800000504
CHEMBL2333365,Q16644,11.1
CHEMBL2005548,P00519,12.299998172
CHEMBL1981045,Q9Y243,11.1
CHEMBL1997340,Q16513,11.200000128
CHEMBL280074,P11802,9.6
CHEMBL2004934,P49137,11.200000128
CHEMBL1974310,P52333,11.900000875
CHEMBL1190711,O96017,11.900000875
CHEMBL197923,P68400,10.798970004
CHEMBL1986530,O96013,11.400000202
CHEMBL2002992,P49840,11.300000237
CHEMBL1682558,P49137,11.200000128
CHEMBL272453,O96017,11.900000875
CHEMBL1879463,Q96GD4,11.800000504
CHEMBL1982610,P41743,11.400000202
CHEMBL564829,Q15759,11.1
CHEMBL2004419,Q96PF2,11.900000875
CHEMBL1975121,P78368,11.200000128
CHEMBL329274,P22612,11.798970004
CHEMBL2001257,O15075,11.1
CHEMBL1981079,Q06187,11.999998417
CHEMBL185569,Q06187,11.999998417
CHEMBL1992242,P49840,11.200000128
CHEMBL1964687,P23443,13.399988938
CHEMBL211378,Q16513,11.200000128
CHEMBL1682558,P29597,11.800000504
CHEMBL2004438,O15530,11.500000186
CHEMBL485745,Q02763,11.1
CHEMBL98350,O00329,12.078810701
CHEMBL226403,P53778,11.400000202
CHEMBL2003657,O96017,11.1
CHEMBL1971289,Q16620,11.500000186
CHEMBL1989518,Q96GD4,11.300000237
CHEMBL41783,Q9Y4K4,11.200000128
CHEMBL1988300,P24941,11.200000128
CHEMBL466496,Q96GD4,11.594850022
CHEMBL1976220,P22607,11.800000504
CHEMBL1929238,O96017,10.622878745
CHEMBL1984236,Q06187,11.300000237
CHEMBL2002599,P06241,11.300000237
CHEMBL1975921,Q9HAZ1,11.999998417
CHEMBL1970522,Q9Y4K4,11.200000128
CHEMBL375284,Q16644,11.1
CHEMBL2003638,P27448,12.799991797
CHEMBL220241,P06493,11.200000128
CHEMBL1972820,P31751,11.200000128
CHEMBL2004290,O96017,11.900000875
CHEMBL1964399,O96017,13.600038134
CHEMBL1983449,P42685,11.699999383
CHEMBL1967538,P08581,10.599999953
CHEMBL2003482,Q96GD4,11.300000237
CHEMBL1979093,Q96GD4,14.500116928
CHEMBL1242751,P00533,11.536518915
CHEMBL2003341,P53778,11.300000237
CHEMBL1996576,Q04912,11.500000186
CHEMBL1976420,Q04771,13.500007822
CHEMBL1996604,Q16644,11.1
CHEMBL1973868,Q16288,11.599999679
CHEMBL1973013,P17948,11.500000186
CHEMBL1985092,O00444,11.599999679
CHEMBL1982610,Q96PF2,11.900000875
CHEMBL1971943,P27448,11.699999383
CHEMBL1966808,Q06187,11.999998417
CHEMBL265876,Q05655,10.418758763
CHEMBL443962,P53667,11.1
CHEMBL2000508,Q9NWZ3,11.1
CHEMBL2001257,Q9HCP0,11.599999679
CHEMBL363648,P45983,12.120641576
CHEMBL2004615,P31751,11.200000128
CHEMBL1969755,Q9HBH9,11.1
CHEMBL1982383,P28482,11.200000128
CHEMBL17370,P53778,13.02328963
CHEMBL1985092,P00519,12.299998172
CHEMBL522579,O00141,10.58148606
CHEMBL1997924,P11362,14.400162274
CHEMBL1984432,P45983,11.599999679
CHEMBL468280,Q86V86,13.399988938
CHEMBL437747,P07948,11.900000875
CHEMBL207718,P53778,11.1
CHEMBL1972584,Q13464,12.299998172
CHEMBL1967560,O43781,11.300000237
CHEMBL1993548,O14965,11.900000875
CHEMBL1998953,Q14164,11.599999679
CHEMBL1966703,P29317,11.599999679
CHEMBL1989708,Q16644,11.1
CHEMBL1996500,P50750,11.900000875
CHEMBL2000429,Q96PF2,11.900000875
CHEMBL1970083,P27448,12.699997654
CHEMBL1975923,Q04771,11.800000504
CHEMBL76904,P28482,11.213943352
CHEMBL2148053,Q02763,11.1
CHEMBL2003286,Q9UM73,11.999998417
CHEMBL1970290,P16234,12.699997654
CHEMBL1981079,Q13188,11.300000237
