drug_id,prot_id,affinity
103904477,STK22D,5.8
103904211,CLK2,5.9
103904289,STK3,6.3
103904304,PRKCN,5.1
103904191,CDK5,6.3
103904516,STK12,6.1
103904191,MAPK12,5.5
103904260,DYRK1A,7.3
103905670,MARK2,6.7
103905317,PDGFRA,5.7
103904736,STK3,5.1
103904582,PRKX,6.3
103905204,ROCK2,5.3
103904683,PRKCZ,5.5
103904494,PRKACA,5.9
103905658,GSK3A,6.9
103904940,CLK4,6.9
103904841,MAPK14,6.2
103905676,CHEK2,6.0
103904983,STK3,6.6
103904966,CAMK2G,5.2
103904418,ROCK2,6.1
103905036,PRKAA1,5.9
103905301,PLK1,6.1
103904662,PAK1,5.9
103904405,FYN,5.9
103904760,MAPK1,5.2
103904333,TAO1,6.0
103905264,MAP4K5,5.4
103904475,PRKCD,6.1
103904601,NEK2,5.6
103905583,AKT1,5.7
103904211,NTRK3,7.1
103905039,SGK,5.1
103905045,GSK3A,6.7
103904507,MAPK8,6.3
103904300,GSK3B,5.5
103905603,MAP4K5,5.9
103905649,STK12,6.7
103905298,NEK4,5.6
103904314,MST1R,6.7
103905310,STK12,5.2
103905112,PKN2,5.9
103904291,SRC,7.2
103904594,SRC,6.2
103904597,CHEK2,5.7
103904202,CAMK2B,6.5
103905406,CDK7,5.7
103905308,PRKACA,5.6
103905263,PKN2,6.4
103904591,CSF1R,6.8
103904749,PRKX,7.6
103905284,PRKACA,5.8
103904593,DYRK3,6.8
103904320,CAMK1,6.7
103904787,ERBB4,6.0
103904889,CLK2,5.5
103904706,CDK5,8.0
103904292,BTK,7.9
103904885,GSK3B,5.8
103904296,CHEK2,6.2
103904604,CHEK2,6.5
103905543,ZAK,7.3
103905182,ACK1,6.5
103904271,DYRK1A,6.1
103904306,FLT3,9.0
103905585,MAP4K2,5.8
103904784,NTRK2,7.0
103904984,PLK4,6.3
103905614,PRKCI,5.4
103904592,MINK,6.5
103904321,KIT,6.2
103905055,PRKAA1,7.4
103904301,SRC,6.3
103904960,PHKG2,6.9
103905414,STK3,5.6
103905654,CLK4,4.1
103904467,DYRK1A,6.7
103904470,PRKCZ,5.5
103904423,CSNK1G1,5.7
103904705,GSK3B,5.6
103904556,RPS6KA5,7.6
103904895,CLK2,5.1
103904353,MARK3,5.6
103904276,BTK,6.3
103904786,PDGFRB,5.8
103905205,RPS6KA3,5.3
103905057,CAMK2A,6.3
103905429,STK22D,6.7
103904199,DYRK1A,7.4
103905317,RPS6KA3,5.5
103904292,HIPK2,6.9
103904599,GSK3A,5.5
103904712,CDK5,7.0
103904404,CLK4,8.0
103904258,CDK5,6.4
103904818,NTRK2,6.8
103904889,IRAK4,5.4
103905578,ROCK2,7.3
103904520,MINK,5.5
103904470,MAPK1,5.9
103904363,FLT4,6.8
103905586,IRAK1,6.1
103904254,CDK9,6.9
103905300,PIM1,6.8
103904876,ACVR1,6.1
103905682,JAK2,6.0
103904216,RPS6KA3,7.1
103905094,RPS6KA3,5.4
103905560,DAPK3,5.4
103905366,IRAK4,5.8
103904365,ROCK2,5.8
103904662,JAK2,6.4
103905142,CLK4,5.9
103905253,RET,5.9
103905562,CAMK2B,5.4
103904617,STK17A,6.9
103904197,DYRK3,8.1
103904216,IRAK4,6.5
103905414,FLT4,5.3
103904468,MELK,6.2
103904472,MAP4K2,5.3
103904202,SRPK1,5.9
103904505,IRAK4,5.6
103904866,NEK2,5.5
103904217,JAK3,7.4
103904704,CDK8,6.4
103905008,PRKACA,5.0
103905079,GSK3B,5.7
103905267,PKN2,5.5
103904418,NTRK1,5.7
103904786,PKN2,5.1
103904988,DYRK4,7.9
103904637,RPS6KA3,6.2
103905298,AKT1,5.4
103905365,CAMK2B,5.2
103904651,FLT4,5.9
103905145,ROCK1,7.4
103904648,IRAK4,5.9
103905219,FLT4,8.2
103905676,PRKACA,6.7
103905499,DAPK3,4.6
103904189,TBK1,6.0
103904865,MST1R,5.5
103904293,FYN,7.8
103904557,GSK3B,6.6
103905137,CDK5,6.3
103905503,LTK,5.8
103904736,CLK2,7.0
103905592,MAPK8,5.8
103904995,FLT4,6.2
103904204,MAP4K2,6.4
103904761,GSK3B,5.5
103904702,FLT1,6.7
103904292,GSK3B,6.7
103904204,DYRK1A,6.2
103904348,MARK2,5.3
103905057,RPS6KA3,7.3
103905166,STK12,5.6
103904643,PLK3,7.3
103904720,HIPK2,5.9
103905259,ROCK2,6.4
103904519,PAK4,5.4
103905298,NTRK1,6.0
103905213,GSK3A,5.8
103904712,DAPK3,6.0
103904661,CLK2,5.4
103904320,HIPK2,6.8
103904513,SGK,5.8
103904321,PRKX,6.0
103905282,NTRK2,4.2
103904991,KIT,7.8
103904742,PLK3,5.4
103905584,PRKACA,6.0
103904333,FGFR1,6.1
103905354,AKT1,5.2
103905437,AKT3,5.4
103904227,CLK2,7.8
103904300,PKN2,5.3
103905673,CAMK1D,5.8
103904744,MAP4K5,6.9
103904196,PRKCN,6.0
103904754,PRKD2,7.8
103905682,STK6,5.8
103904796,RET,8.5
103904591,PAK4,8.8
103904352,SYK,5.9
103904554,IRAK1,5.9
103904448,AXL,6.4
103904991,NEK2,5.8
103904293,FLT1,9.3
103904351,FGFR1,6.1
103904189,MAPKAPK5,6.1
103904455,PRKX,7.4
103904989,SLK,5.7
103905384,PIM1,5.1
103904195,PRKAA1,6.9
103904711,CLK4,5.6
103904324,NTRK2,6.7
103904189,PRKAA1,6.9
103905684,GSK3B,7.0
103904956,PLK3,6.0
103905091,PLK4,5.6
103904561,MAPK1,5.4
103904352,AXL,6.1
103905386,CDK5,7.2
103905298,STK22B,6.1
103904276,LIMK1,5.4
103904798,MINK,5.9
103904210,NEK4,6.2
103904993,ALK,7.2
103905589,CLK4,4.4
103904904,INSR,6.2
103904317,MAP4K2,6.8
103905030,BLK,6.6
103904604,SRC,6.1
103904322,ERBB4,6.3
103904404,TAO1,6.3
103905036,CDC2,7.4
103905108,EEF2K,5.7
103904201,PRKACA,7.2
103904431,MAP4K2,6.1
103904506,CSNK1A1,5.3
103905504,GSK3B,7.3
103904826,PRKCN,6.4
103905136,CSNK1G1,5.6
103905610,PRKAA1,6.8
103904513,PKN2,6.3
103905087,ALK,5.5
103904508,GSK3A,7.0
103904196,CLK4,6.4
103904604,RPS6KA3,6.2
103904209,IKBKB,5.5
103905664,ACVR1,5.6
103904673,PKN2,6.3
103904229,CSNK1A1,6.3
103905520,STK6,5.9
103904473,DYRK1A,5.9
103905558,MINK,5.4
103905311,CDK5,4.1
103905033,CDC2,5.2
103904201,AKT3,6.1
103904784,HIPK2,7.3
103905317,PRKCN,5.8
103905041,CDK5,6.8
103905277,MAP4K5,6.0
103905250,CDC2,7.3
103904505,PLK4,7.1
103904557,RPS6KA5,6.7
103904232,STK3,7.3
103905250,CSNK1A1,5.2
103905295,FGFR1,4.4
103905472,PRKACA,5.3
103905248,CSNK1G1,5.3
103904216,TAO1,5.6
103905456,CAMK2A,4.1
103904592,ZAK,6.5
103904510,DYRK3,7.3
103904785,STK12,7.8
103905536,HIPK2,6.2
103904735,CLK4,8.7
103905112,MAP4K5,6.3
103905481,DYRK1A,6.0
103905326,CLK4,6.6
103905067,DYRK1A,6.1
103904595,SGK,6.7
103905042,JAK3,5.8
103904319,NTRK2,6.1
103905371,CSNK1G1,6.0
103904591,MAPK12,6.3
103904313,KIAA1811,5.4
103904474,GSK3A,5.6
103904583,ROCK1,9.1
103905531,BLK,8.8
103905308,CDC2,6.3
103904811,PRKX,6.1
103904371,PLK4,5.4
103904513,GSK3A,8.4
103905136,JAK2,7.4
103905031,PDGFRA,4.3
103904287,FLT4,7.1
103904276,AXL,8.2
103905339,BLK,6.0
103905437,GSK3A,6.9
103905346,KIT,7.7
103905675,SLK,5.5
103904337,FLT4,6.5
103904913,BTK,6.4
103904963,FLT4,5.3
103904926,STK12,6.0
103904825,CDK8,6.0
103904704,STK6,6.4
103905359,IRAK4,5.0
103904274,PAK4,5.4
103904646,MAPK8,4.3
103904578,PRKACA,7.5
103905366,JAK2,6.0
103904294,NEK4,6.1
103904793,FES,5.7
103904324,BLK,7.0
103904529,CDK8,5.5
103904228,CDK7,7.5
103905129,CLK4,5.7
103905602,STK6,6.1
103905168,PIM3,5.2
103904192,FGFR1,6.5
103905252,STK12,5.7
103905008,PDGFRA,4.8
103904357,CSNK1G3,5.5
103905182,GSK3B,5.7
103904370,DYRK1A,5.8
103904868,GSK3A,7.8
103904887,DYRK1A,6.5
103904602,MINK,6.7
103904284,CSNK1G1,7.7
103904993,CSNK1A1,5.2
103904417,FYN,7.0
103905304,IRAK1,5.2
103904877,GSK3A,7.8
103904534,MAP4K5,5.8
103904411,ALK,6.1
103905491,PRKACA,6.1
103904323,MAPK14,6.7
103905339,ERBB2,7.7
103905462,TYRO3,4.5
103905012,STK12,7.2
103904204,TYK2,5.8
103904640,JAK2,6.3
103904658,PLK3,5.1
103904271,CLK2,5.5
103904215,JAK3,6.3
103904513,MAPK8,6.2
103904290,ALK,6.3
103904912,MATK,7.1
103905614,ROCK1,6.8
103905539,TYK2,6.5
103904346,ZAK,5.3
103904686,MINK,6.3
103904739,ZAK,6.1
103904610,FES,6.5
103904615,FLT3,6.3
103905557,ACK1,5.8
103904338,PRKCN,5.1
103904216,HIPK2,7.1
103904307,ROCK1,6.3
103904198,CDK8,5.9
103904466,PRKCD,6.1
103904953,PAK4,6.7
103904884,CLK2,7.0
103904464,GSK3B,7.9
103905632,SRC,6.5
103905094,ROCK2,5.2
103904743,PLK4,6.1
103904253,CLK4,8.0
103904347,FLT4,6.4
103904527,DYRK4,6.5
103904679,RET,4.0
103904277,SYK,6.6
103904304,SLK,7.0
103905113,RPS6KA3,6.6
103904811,PIM1,5.3
103904774,PRKCN,5.3
103904331,MELK,5.8
103904517,CSNK1G3,6.8
103904469,CDK8,7.4
103905416,MAP4K2,4.1
103904924,GSK3B,5.3
103905246,NTRK2,5.6
103905338,FYN,6.2
103904470,SRC,7.7
103904790,STK12,8.5
103904995,MARK2,5.7
103904465,STK6,7.3
103904801,MET,5.6
103904308,PLK4,7.1
103904594,CLK2,6.0
103905481,CHEK2,5.9
103905573,MST1R,6.5
103904554,DYRK3,6.1
103905458,HIPK2,5.9
103905254,GSK3B,5.4
103905597,MINK,6.1
103904556,DYRK1A,5.3
103904947,DYRK3,6.0
103904358,RPS6KA3,5.6
103905033,STK6,6.3
103904293,ABL1,8.4
103905093,JAK3,5.3
103904191,PRKACA,7.1
103905632,SLK,5.8
103904994,IGF1R,6.3
103904505,FGFR3,6.8
103904819,CSNK1G3,7.4
103905463,IGF1R,7.5
103904884,CLK4,7.7
103905648,INSR,6.0
103904195,CDC2,7.2
103904715,SRPK1,5.3
103904603,MATK,6.9
103904480,RPS6KA5,8.9
103904256,GSK3B,6.7
103904610,SRC,5.8
103904887,MINK,5.3
103904411,ERBB2,8.4
103904477,PIM3,6.9
103904819,FLT1,7.8
103905437,MAPK1,7.1
103905543,MINK,6.1
103904598,PRKCD,6.5
103904593,KIAA1811,6.1
103905606,FLT4,5.8
103904450,PIM1,6.1
103905099,SLK,5.8
103904323,CAMK1D,5.9
103905366,MAPKAPK2,6.2
103904940,GSK3B,6.1
103904754,JAK3,7.3
103905245,PRKAA1,6.1
103904817,KIAA1811,5.2
103904646,PDGFRA,4.3
103905521,NTRK2,5.8
103904364,RET,6.0
103904595,MAP4K5,7.0
103904912,MAP4K5,5.8
103904274,BLK,6.9
103905176,GSK3B,5.4
103905491,MARK2,5.2
103904338,CSNK1G1,6.0
103904463,IRAK4,6.1
103905521,MST1R,5.8
103905094,NEK4,6.1
103905684,MAP4K5,6.9
103904592,GSK3A,7.0
103904326,NTRK3,8.7
103904573,HIPK2,7.7
103904231,MINK,8.3
103904770,GSK3B,5.5
103904292,ITK,7.4
103905539,PHKG2,5.4
103904686,HIPK2,5.7
103905509,FLT4,6.4
103904984,ACVR1,5.7
103905562,PRKCI,6.0
103904278,ROCK2,7.6
103905684,PRKACA,6.8
103904281,RPS6KA5,7.5
103904591,ERBB4,6.8
103904958,SLK,5.4
103905627,JAK2,6.1
103904518,GSK3B,6.7
103905394,CDK9,4.4
103904711,PHKG2,6.4
103905263,PLK3,6.0
103904953,CSNK1A1,6.1
103905224,PIM1,5.7
103904754,STK22B,6.1
103905056,LTK,5.6
103905343,ERBB4,6.8
103904527,STK17A,6.4
103904828,FLT1,5.6
103905265,STK12,5.4
103905569,ROCK2,7.3
103905576,AKT3,5.7
103905251,ROCK2,5.5
103905639,MAPK14,6.7
103905559,CDK5,5.1
103904212,HIPK2,5.5
103904407,ABL1,5.9
103904352,MARK3,6.2
103904509,MAPK1,5.3
103905665,STK6,7.0
103904687,SRC,5.7
103904313,ZAK,7.0
103904603,PRKACA,5.2
103904605,DAPK3,7.9
103904361,FLT1,8.2
103904645,PIM1,5.5
103905510,GSK3A,7.0
103904862,PDGFRB,6.2
103905140,SRC,6.3
103905208,HIPK2,6.8
103904913,GSK3B,7.3
103905057,MAP4K2,6.0
103905615,NTRK1,5.8
103904505,ZAK,5.1
103904644,NTRK2,5.6
103904340,TAO1,5.3
103904379,CSF1R,6.5
103904950,TAO1,5.6
103904450,AKT1,5.9
103904924,PRKAA1,5.8
103904326,ACVR1,6.6
103904513,PASK,6.5
103904502,GSK3B,6.4
103904338,RPS6KA5,6.0
103904742,ROCK2,6.4
103905429,KIAA1811,6.6
103904449,SRMS,5.8
103905049,DYRK1A,6.3
103904809,DYRK3,6.5
103905576,MAPK12,5.5
103905585,IRAK1,5.9
103905478,JAK2,6.0
103904954,PRKX,6.2
103904330,ALK,6.8
103905669,CLK2,6.0
103904323,ACVR1,7.0
103904961,EGFR,6.8
103904861,NTRK1,6.3
103904988,DYRK3,7.8
103904523,GSK3A,8.2
103905604,MAP4K2,6.3
103905401,NEK2,4.2
103904648,PRKCN,6.3
103904534,PRKX,6.5
103904611,FGFR1,5.7
103904354,PTK2,7.1
103904316,DYRK1A,6.3
103904969,AKT1,5.2
103905464,STK12,5.6
103904605,STK3,8.5
103904528,DYRK3,6.1
103904319,SLK,6.8
103905578,PKN2,5.8
103904703,CSNK1G1,7.4
103905169,NEK4,5.8
103904326,TYRO3,7.2
103905275,CAMK2A,4.8
103905056,PIM1,6.8
103905292,PIM3,5.3
103904448,MAP4K2,6.3
103904591,MARK4,9.3
103905362,MAPK14,6.3
103905620,PRKX,5.5
103904711,STK17A,7.5
103904926,GSK3A,6.5
103904324,STK6,7.7
103904882,MAPK12,5.3
103905675,TYK2,5.9
103904649,MAPKAPK5,6.1
103905092,FLT4,6.6
103904190,JAK2,6.1
103904684,PRKX,5.8
103904466,AKT1,5.3
103904442,MAP4K2,4.5
103905251,MARK3,6.5
103905025,PRKCN,6.0
103904363,PRKCN,5.0
103904963,PRKCN,5.8
103904554,PAK1,5.2
103905040,TBK1,4.1
103905478,MARK3,5.4
103905169,PIM3,5.4
103905607,NTRK3,7.0
103905041,FGFR3,5.8
103905045,SGK,5.1
103904287,HIPK2,6.8
103904199,RET,5.6
103904592,ROCK2,6.7
103904234,CDK5,8.7
103905603,BTK,6.2
103905170,STK12,5.3
103904221,PKN2,8.3
103904254,STK17A,6.1
103904212,CLK4,7.7
103904483,CDC2,6.4
103904502,DYRK4,5.2
103904210,CSNK1G1,6.0
103904480,JAK3,5.9
103904209,FYN,6.2
103904309,NEK2,6.7
103905684,KIAA1811,5.3
103904310,STK3,7.2
103904463,MINK,7.2
103904604,PAK4,5.9
103904610,STK3,5.7
103904215,PRKCN,6.3
103904950,PHKG2,5.4
103904455,PDGFRB,6.3
103904787,MELK,6.6
103905053,PIM1,6.1
103904947,CLK4,6.7
103905318,MAPKAPK5,5.9
103904335,AXL,7.8
103904404,MET,6.7
103905093,TAO1,5.8
103904220,PRKACA,6.8
103904277,MARK2,6.4
103905301,IRAK1,5.3
103904648,PRKCD,5.5
103905096,CLK4,5.9
103904520,KIAA1811,5.2
103904335,NTRK2,6.4
103905151,PLK4,7.2
103905320,PHKG2,5.5
103905259,MAPK1,6.3
103904872,DYRK1A,6.6
103904984,ROCK1,6.9
103904326,ROCK1,6.9
103905052,STK12,5.4
103904684,KIAA1811,6.4
103904332,MET,6.5
103905368,MET,7.0
103905295,TBK1,4.1
103904976,ALK,4.5
103904610,NTRK2,5.6
103904596,CAMK2G,6.0
103904976,PDGFRA,5.1
103904950,MINK,5.6
103904284,SYK,6.1
103905499,PRKX,4.6
103904859,ROCK1,5.5
103904304,STK6,7.3
103904219,STK17A,7.4
103905026,PRKCQ,5.8
103904801,PDGFRB,5.8
103904403,PRKD2,6.5
103904962,PRKCZ,6.8
103905032,ROCK1,6.1
103904464,RPS6KA5,6.3
103904334,ROCK1,5.4
103905493,CLK2,5.2
103905558,STK12,7.3
103904998,CAMK2G,5.4
103904762,CSNK1A1,6.4
103904209,MAPK1,5.4
103904456,ROCK1,5.6
103904426,FLT1,7.4
103905509,PLK4,6.3
103905430,CSF1R,5.7
103904953,MAPKAPK2,5.9
103904687,GSK3A,5.4
103905499,CDK7,4.4
103905112,BLK,7.0
103904190,ACVR1,6.2
103904515,PRKCD,5.7
103905611,PRKAA1,4.4
103904648,CLK4,6.1
103905504,CDK9,5.9
103905601,ABL1,4.2
103904825,PRKACA,6.2
103905409,MINK,5.3
103904498,IRAK4,5.5
103904322,PLK4,7.4
103905104,MINK,5.3
103905652,RET,5.0
103904341,CSNK1G3,5.3
103904482,PKN2,5.9
103905272,PRKACA,7.2
103904522,CLK2,7.5
103904783,IRAK4,5.0
103905063,CAMK2B,5.2
103904475,AKT1,5.2
103904946,PLK1,5.2
103904879,GSK3A,8.0
103904355,LIMK1,6.0
103904228,CSNK1A1,6.8
103905614,ALK,5.7
103904202,CLK4,8.2
103905263,CSNK1G1,6.8
103905248,CHEK2,6.5
103904984,MAPK1,7.5
103904434,MAP4K5,7.5
103904230,CDK7,6.6
103904637,ACK1,5.7
103905680,IGF1R,5.7
103905056,PRKCG,7.9
103905175,IRAK1,5.3
103905213,PRKACA,6.0
103905284,LIMK1,5.4
103904381,FGFR1,5.8
103905579,SRPK1,5.1
103904307,FLT3,8.2
103904591,PDGFRA,6.5
103905109,FYN,5.4
103905603,PTK2,6.5
103904597,SRC,5.8
103904379,STK12,6.0
103905308,SYK,6.1
103904966,CLK4,6.3
103905683,PRKCG,5.6
103904469,RPS6KA5,5.8
103904965,PRKD2,6.6
103904867,IKBKE,4.4
103904337,CSF1R,7.2
103904531,RPS6KA3,5.2
103904359,CSNK1G1,5.3
103905577,DYRK3,6.0
103904189,ROCK1,8.1
103904595,IGF1R,7.6
103904520,ROCK2,6.1
103904870,ACVR1,6.7
103904702,PRKD2,6.6
103904474,PRKACA,6.2
103905048,GSK3A,6.8
103904246,CLK4,8.2
103904511,PAK4,6.5
103905521,FGFR1,6.2
103904466,IRAK1,5.4
103905154,SGK,5.2
103905029,CSNK1A1,5.1
103904558,AKT3,5.4
103904479,AKT3,8.3
103904285,FLT4,7.1
103905057,PTK2,5.7
103905676,MAP4K2,5.6
103904359,STK3,5.7
103905564,DYRK1A,5.8
103904976,PRKAA1,4.1
103904348,ROCK2,7.1
103904854,PDGFRB,6.4
103905219,STK3,6.5
103904950,PLK4,6.0
103905675,SGK,6.6
103905163,CDC2,5.7
103905419,TYK2,7.3
103904277,MAP4K5,7.6
103904511,SRC,6.2
103905650,GSK3A,5.5
103905236,TYRO3,4.1
