drug_id,prot_id,affinity
103905275,JAK3,5.4
103904516,STK6,6.5
103905657,CSNK1A1,6.0
103904952,CLK4,6.1
103904322,SRC,7.3
103905459,GSK3B,5.5
103905621,CDK5,7.9
103904316,DAPK3,6.2
103904739,IRAK4,6.8
103904295,CAMK2D,5.4
103904303,PASK,6.4
103904552,SGK,5.8
103904293,MKNK2,5.1
103904648,MAPKAPK3,5.2
103904784,PRKACA,5.3
103904993,CSNK1A1,5.2
103905207,CDK5,7.2
103904261,CDK7,7.1
103904216,HIPK2,7.1
103904307,BLK,7.3
103905027,WEE1,7.1
103905078,PRKAA1,5.8
103904883,STK3,5.4
103904365,CSF1R,7.8
103904967,RPS6KB1,5.6
103904601,LRRK2,8.6
103905092,FGFR3,6.5
103904575,CDK5,6.4
103904598,STK3,6.9
103905655,BTK,5.4
103904458,NTRK1,5.8
103904637,CDK7,5.6
103905096,RET,6.0
103904515,AKT3,5.1
103905124,CLK2,5.8
103905636,STK3,5.6
103905652,LIMK1,5.7
103904322,FES,6.3
103904603,STK3,5.4
103905239,CLK4,6.9
103905263,GSK3B,7.2
103905458,MAP4K5,5.6
103905275,STK6,5.0
103904600,BTK,6.2
103904962,PTK2B,6.0
103904295,MAP4K4,5.6
103904275,EPHA2,6.6
103905264,MAP4K4,5.7
103904261,IRAK4,5.8
103905175,ZAK,5.3
103904189,ABL1,6.2
103905121,PRKX,6.0
103904552,MAPK1,6.6
103904189,HIPK2,7.5
103905414,FGFR3,6.4
103905345,MAP4K5,7.7
103904321,MAP4K5,7.2
103904513,RPS6KA5,7.1
103904874,CLK4,7.0
103905313,JAK3,6.4
103904962,PIM1,5.5
103904341,FES,6.7
103905673,LIMK1,6.1
103905386,FLT4,5.5
103904275,STK3,6.0
103904478,CDK5,5.6
103905621,SRC,6.4
103904739,LIMK1,6.9
103905414,MAP4K4,5.2
103904601,ACK1,7.4
103905636,PIM1,5.6
103905250,FYN,7.0
103905583,STK3,5.9
103904290,FGFR1,7.3
103905260,MAPKAPK5,7.2
103905313,PAK4,6.2
103904489,TYK2,6.7
103905250,NTRK1,6.0
103904215,IRAK4,6.4
103905006,PIM1,5.2
103905123,MAP2K1,4.2
103904861,NTRK3,6.2
103905234,STK12,5.8
103904219,JAK2,5.6
103904504,NTRK3,6.7
103905175,SYK,6.0
103904897,GSK3B,8.4
103904600,CDK5,5.8
103904996,PLK4,6.0
103905419,MARK4,6.2
103904754,TOPK,6.3
103904431,LCK,6.7
103904338,NTRK3,6.8
103904214,MARK2,6.9
103904754,MKNK2,6.5
103905597,DYRK3,6.3
103904502,MKNK2,6.1
103904905,MAP2K2,6.1
103905601,FGFR1,4.3
103905210,SGK,5.4
103904315,MARK2,6.2
103904443,MARK3,5.7
103905664,GPRK5,5.5
103905230,NTRK1,4.2
103905004,PAK4,7.3
103904601,LIMK1,5.9
103904296,FGFR3,6.6
103904645,RET,5.6
103904659,CSNK2A1,5.5
103905620,NTRK3,5.9
103904275,STK6,7.3
103905362,MAP4K2,5.7
103904813,RET,6.4
103904990,MAP4K4,5.6
103904603,CSNK2A1,5.6
103904639,ROCK1,5.5
103905620,ACK1,6.0
103904855,ROCK1,6.1
103904686,PIM3,6.6
103904568,GSK3B,4.2
103905576,SGK,6.8
103904535,DAPK3,7.3
103904463,PAK4,7.3
103905009,FGFR1,5.4
103905538,CDK7,5.6
103905113,CSF1R,7.0
103904658,AKT2,5.7
103905327,FGFR1,4.3
103905312,CLK4,5.7
103904879,ACVR1,5.5
103904254,CDK5,6.2
103905560,GPRK5,6.0
103905153,CSF1R,7.0
103905563,MAP4K5,5.4
103904422,FGFR1,6.4
103905632,BLK,7.4
103904992,LCK,8.6
103904754,DAPK3,7.7
103905156,CSF1R,6.8
103905114,CLK4,5.9
103904966,DAPK3,6.0
103904598,PAK4,6.4
103905533,PIM3,5.7
103905259,CSF1R,6.2
103905684,MARK4,7.3
103904285,RPS6KA5,5.9
103905111,CHEK1,7.7
103905685,CDK5,6.8
103905214,STK12,5.6
103904739,CLK4,6.7
103905057,JAK3,5.9
103905590,CDK5,6.1
103905458,AKT1,5.5
103905057,CDK7,5.9
103904463,MAP4K2,6.5
103904769,GSK3B,5.6
103904978,MAP4K4,5.2
103904215,STK6,6.5
103904593,TYK2,7.5
103904338,EPHA2,6.2
103904479,INSR,5.5
103904233,CDK7,6.8
103904347,STK3,5.6
103904449,CAMK1,5.5
103905559,PIM1,5.4
103904645,MAP4K2,7.4
103904651,FLT4,5.9
103905472,PIM1,5.4
103904302,INSR,5.5
103904739,NTRK3,7.4
103904315,CSF1R,8.5
103905181,CLK4,5.5
103904295,MAP4K2,5.9
103905580,PRKACA,4.8
103905260,IRAK1,5.3
103904739,PTK6,6.2
103905107,CLK2,6.3
103904484,JAK3,6.5
103905283,RET,5.2
103904905,CSNK1A1,6.7
103904321,EGFR,6.5
103904483,MAPK1,6.9
103904784,IRAK4,5.1
103905525,LIMK1,7.1
103904729,PRKAA1,5.9
103905598,FGFR1,5.3
103905042,GSK3B,7.7
103905573,TBK1,6.1
103904706,LCK,6.4
103905631,STK12,6.0
103904574,IRAK1,5.1
103904888,FLT4,5.3
103904338,CSNK1A1,5.7
103905382,GSK3B,6.8
103905263,RPS6KA5,7.8
103904286,MARK3,5.5
103904320,RPS6KB1,7.6
103905295,STK6,4.6
103904893,DYRK1B,5.8
103904467,LIMK1,5.0
103904214,STK6,6.8
103905380,PLK4,5.9
103904735,ACK1,4.3
103905300,DAPK3,6.0
103904986,PRKACA,6.5
103905463,LCK,6.1
103905042,CHEK2,6.9
103904206,CLK2,5.9
103904888,MAP4K4,5.4
103904194,NTRK1,5.7
103905668,NTRK3,6.4
103905577,MARK2,5.5
103904191,PIM3,5.9
103904205,HIPK2,8.2
103905183,CLK4,6.5
103905585,TOPK,5.9
103904310,LCK,8.2
103904990,CDK5,7.0
103905271,PLK4,5.9
103905248,CHEK2,6.5
103905521,STK12,5.8
103905167,DAPK3,7.2
103904597,NTRK3,5.6
103905249,LIMK1,6.3
103904505,MAP2K1,5.9
103905614,ROCK1,6.8
103905543,LIMK1,6.6
103905618,MAP4K5,7.1
103905345,LCK,6.9
103905065,GSK3B,5.8
103905608,MAP4K5,7.8
103905085,IRAK1,5.1
103904451,GSK3B,5.4
103904664,CLK2,6.3
103904600,SRC,8.2
103904418,MKNK2,5.3
103905654,CAMK1D,4.0
103905113,CHEK1,5.6
103904754,SYK,5.8
103904355,JAK3,6.3
103905270,EEF2K,5.6
103904311,BLK,6.4
103904738,CAMK2D,5.3
103904367,LCK,7.2
103905212,HIPK2,5.9
103905247,NTRK3,8.3
103904403,IRAK1,7.1
103904231,MAP4K4,8.2
103904272,LRRK2,7.6
103904706,PAK4,6.2
103905183,CHEK1,6.1
103905479,CAMK2D,5.4
103905135,DYRK1B,4.4
103904784,INSR,7.0
103904513,IRAK1,5.3
103904220,MAP4K2,6.7
103904900,STK6,5.5
103904346,RET,7.4
103905298,MAP4K2,5.7
103904295,RPS6KA4,6.8
103904991,IRAK4,6.2
103905236,DYRK1B,4.1
103904229,PRKACA,7.4
103904335,NTRK1,6.0
103904233,CAMK2D,6.5
103904661,CLK2,5.4
103905608,FRK,8.9
103904233,HIPK2,7.2
103904235,ROCK1,8.3
103904459,PRKACA,6.1
103904584,FYN,4.7
103904296,BLK,7.3
103905238,FRK,6.1
103904601,MAPK10,8.5
103904223,CSNK1A1,5.9
103904992,ACVR1,5.4
103905548,RPS6KB1,5.5
103904194,PTK6,5.7
103904367,STK6,6.3
103904189,FLT4,6.7
103904359,ROCK1,6.3
103905259,MARK2,7.1
103905329,FYN,4.8
103904988,MAPK1,6.8
103905532,STK6,7.5
103905577,CLK4,6.3
103905167,TOPK,6.3
103905033,CSNK2A1,5.9
103905339,ERBB4,5.9
103905259,IRAK4,6.3
103904830,PRKX,6.1
103904194,CDK5,5.3
103904991,CSF1R,7.8
103905675,KIT,5.9
103904582,PRKX,6.3
103904601,IRAK4,6.7
103905318,TOPK,5.4
103905509,FGFR1,5.3
103905468,CLK4,4.6
103905557,WEE1,9.6
103904340,BLK,6.5
103904355,EGFR,6.4
103905253,DYRK3,5.7
103904485,LRRK2,7.4
103904451,IRAK4,6.5
103904322,ABL1,9.1
103904222,MAP4K4,7.6
103905428,STK6,6.1
103904754,GSK3B,7.2
103904966,RPS6KB1,6.0
103904219,CDK7,7.2
103905107,CSNK1A1,6.5
103904600,INSR,6.1
103905405,STK6,7.6
103904784,CAMK2D,5.4
103904330,SRPK1,5.7
103904686,IRAK1,5.3
103905412,CSF1R,4.1
103904526,PRKAA1,5.6
103904433,LCK,5.9
103904221,PIM1,6.1
103904923,PIM1,6.3
103904377,MAP4K5,6.1
103904682,MAP2K2,5.5
103904741,FRK,8.7
103904418,STK3,6.4
103905362,CLK4,7.2
103905488,SRPK1,5.6
103904505,LRRK2,6.3
103905675,RET,7.2
103904326,FYN,7.6
103905531,MARK4,9.1
103905026,SYK,6.2
103905383,CLK4,5.8
103904686,CLK2,5.1
103904995,MARK2,5.7
103905045,MKNK2,5.4
103904241,PIM1,5.4
103904990,CLK4,8.2
103905608,BTK,6.7
103904968,RPS6KB1,6.0
103904654,STK6,7.3
103904214,CHEK1,5.4
103905200,GSK3B,4.9
103904739,MAP2K2,6.6
103904322,SRPK1,5.2
103904689,PIM3,6.0
103904189,CDK7,6.6
103905158,CDK5,6.4
103904303,ZAK,5.8
103904997,CHEK2,7.8
103905109,MAP4K2,6.2
103905590,LIMK1,5.2
103905238,STK6,6.6
103904326,FGFR1,8.1
103905122,ROCK1,5.3
103904431,FYN,5.6
103904561,SGK,6.4
103904195,GSK3B,6.8
103905247,IRAK4,5.3
103905670,MAP4K5,7.8
103904731,LCK,5.5
103905577,ROCK1,6.7
103904361,DYRK3,5.3
103904410,ERBB4,5.6
103905044,IRAK4,5.6
103905635,DAPK3,5.4
103904598,STK22B,8.0
103904737,MAP4K5,5.6
103905044,MARK3,5.9
103905077,MARK3,5.2
103904601,DCAMKL1,5.2
103904195,SRPK1,6.1
103904648,PRKX,5.9
103905549,CHEK1,5.6
103904596,SYK,6.5
103904202,IRAK1,7.4
103904288,FES,6.2
103904288,KIT,8.3
103905269,PRKAA1,6.2
103904213,MAP4K5,6.0
103905262,IRAK4,5.2
103904230,HIPK2,7.0
103905682,MAP4K2,7.1
103905618,IRAK4,5.7
103904958,FRK,5.8
103905368,ACVR1,6.3
103905230,ROCK1,4.3
103905497,SYK,5.8
103904296,MARK2,6.7
103905581,STK12,6.6
103904207,NTRK1,5.6
103904865,FGFR1,6.0
103905012,PIM1,5.8
103904321,ROCK1,5.9
103905343,LIMK1,5.4
103905531,MARK3,9.4
103904252,DYRK1B,7.8
103904889,ZAK,5.1
103905684,PTK2B,8.5
103904223,CAMK2D,5.7
103904207,CLK2,6.2
103904658,AKT1,5.7
103905123,MAP4K4,4.4
103904781,CDK5,5.5
103904685,MAP4K5,6.0
103905153,CHEK1,7.6
103904527,MAPK12,5.6
103905388,MAPK1,5.8
103904515,MAP4K5,5.5
103904596,STK6,7.6
103905421,ROCK1,5.2
103904594,FRK,7.2
103905673,PRKACA,5.9
103905563,MAP4K4,5.7
103904493,IRAK4,6.4
103905460,STK6,5.9
103904366,SRC,6.1
103904214,NTRK1,6.2
103905082,SGK,6.0
103904811,RPS6KB1,6.8
103904505,INSR,5.9
103904296,ABL1,6.5
103904746,PIM3,6.6
103904403,BLK,6.3
103905560,STK6,6.7
103904367,CHEK2,5.2
103904230,CDK7,6.6
103905183,MAP4K2,6.1
103904341,ERBB4,6.3
103904784,ROS1,5.7
103904743,SGK,5.9
103904712,MARK2,5.6
103905269,MAP4K2,5.4
103905167,AKT1,5.3
103904789,NTRK3,6.0
103904295,ABL1,6.4
103904403,CHEK2,5.8
103904742,FLT4,8.2
103904259,PRKACA,6.8
103904861,CSF1R,5.8
103904317,STK3,7.5
103904361,PHKG2,5.5
103905414,PLK4,6.8
103904254,GSK3B,6.1
103904272,STK12,9.1
103904540,CDK7,6.8
103905075,FGFR1,5.7
103904190,LRRK2,8.7
103904865,MAP2K1,5.8
103904962,FLT4,5.6
103905669,CDK7,5.6
103904338,RPS6KB1,6.3
103904637,ROS1,8.6
103905378,IRAK1,5.5
103904919,CLK4,6.5
103905175,HIPK2,5.9
103904317,FES,6.3
103904601,ERBB4,7.1
103904912,EGFR,6.3
103905253,MAP4K5,6.3
103904567,MAP4K5,6.2
103904952,STK12,5.9
103905673,PIM1,5.6
103904505,CHEK1,5.4
103905449,RPS6KA5,5.9
103904484,MARK2,6.8
103905062,ZAK,6.0
103904279,ROCK1,6.4
103905308,TOPK,6.1
103905313,RET,8.1
103904484,NTRK3,6.2
103905648,PAK4,5.4
103904277,PDPK1,6.1
103904962,MAPKAPK5,6.2
103905001,NTRK3,6.3
103904229,MAP4K5,6.0
103904658,PRKG2,6.6
103904505,DCAMKL1,5.3
103904443,STK3,6.2
103904296,EPHA2,6.5
103905263,CSNK1G3,6.9
103904705,LIMK1,5.1
103905488,MAP4K2,6.5
103905217,MAPK12,5.5
103904863,ABL1,5.9
103904863,JAK2,5.9
103905123,EGFR,7.1
103904637,ROCK1,5.7
103904220,MAP4K5,6.4
103904600,TYK2,7.8
103904676,CSNK1A1,4.0
103904648,FLT4,5.4
103905573,PRKAA1,5.9
103904337,RPS6KB1,5.8
103905259,STK6,6.5
103904754,CHEK2,7.3
103904598,STK12,6.8
103905091,STK12,6.2
103905092,LCK,6.8
103904337,CLK4,5.8
103905339,RET,5.8
103905669,PRKACA,8.5
103905250,MAP4K4,7.4
103905026,GPRK5,5.6
103904888,CDK5,6.1
103905149,MAPK1,5.6
103904789,CSNK1A1,6.8
103904289,STK12,6.9
103904521,PAK4,7.1
103905670,FLT4,7.6
103905122,PAK4,4.7
103904199,MAP4K2,6.5
103905267,MAP4K4,5.8
103905076,CSNK1G3,6.1
103904786,MARK2,5.8
103904369,RPS6KB1,5.2
103905570,MAP4K4,6.3
103904320,CAMK2D,5.9
103904275,MAP4K4,6.4
103904601,CHEK2,6.5
103904505,STK12,6.7
103904479,PTK2B,6.3
103905276,DAPK3,7.0
103904525,RPS6KB1,7.3
103905594,PRKAA1,5.6
103904647,PRKCI,5.4
103905668,CSNK1A1,6.9
103904885,STK6,5.4
103904355,ZAK,5.8
103904189,EGFR,6.1
103904310,SRC,7.6
103905601,PRKACA,4.3
103904754,MAP4K5,7.2
103904355,CAMK2D,6.7
103905378,TBK1,5.9
103905302,SRPK1,5.1
103905610,TBK1,6.7
103905632,NTRK3,6.4
103905250,HIPK2,6.7
103904720,MAP4K4,6.1
103905114,SYK,6.2
103904204,MAP4K2,6.4
103904469,DYRK3,7.6
103904235,MAP4K5,7.4
103904888,CLK2,6.1
103904489,CLK4,6.4
103904204,CSNK1G3,5.7
103904361,TOPK,5.4
103905654,LRRK2,4.1
103904690,MAP4K4,6.2
103904561,AKT2,5.4
103904369,CSF1R,8.2
103905620,CSF1R,5.7
103904352,CAMK2D,5.7
103905087,GSK3B,5.6
103905356,PTK2B,6.0
103904322,MKNK2,6.0
103904403,EGFR,6.0
103905488,LIMK1,6.7
103904337,MAP4K2,5.2
103905176,SYK,5.9
103905053,FGFR1,5.5
103905176,SRPK1,5.7
103905065,CSNK1G3,6.2
103905089,FGFR1,4.8
103905614,CLK2,5.9
103904768,CSNK1G3,5.9
103904515,LIMK1,5.4
103905503,GPRK5,5.9
103905259,ROCK1,6.6
103904912,MAP4K5,5.8
103904484,SRPK1,5.9
103905590,SGK,6.4
103905648,MARK2,6.0
103905428,CSNK2A1,6.8
103904279,PIM1,5.7
103904862,CLK4,6.8
103905212,FYN,6.5
103905167,LRRK2,6.1
103904561,GSK3B,5.9
103904245,MKNK2,7.2
103904527,RPS6KB1,5.7
103905621,MARK2,6.4
103904712,CLK4,6.0
103904315,BLK,7.9
103904905,STK12,6.7
103904413,CDK5,7.7
103905173,HIPK2,5.5
103905119,CDK5,6.2
103904320,FGFR1,7.5
103904650,CSNK1G3,5.2
103904230,DAPK3,6.9
103904979,CLK4,6.3
103904302,MAP4K5,6.8
103905378,MAP4K2,5.5
103904594,PDPK1,6.8
103904352,CLK2,5.2
103904603,SRC,6.2
103904346,MARK2,5.9
103904967,AKT1,6.0
103905250,FGFR1,6.9
103904741,RPS6KB1,5.4
103904870,ABL1,5.6
103904768,MAP4K5,6.4
103904746,PRKAA1,5.8
103905094,CLK2,5.9
103905119,PRKX,7.4
103905327,LIMK1,4.2
103905313,MAP2K1,7.3
103905089,CLK2,6.6
103904513,CLK2,6.9
103904315,KIT,8.3
103904455,PIM1,5.3
103905183,DYRK1B,6.0
103905509,MAP4K2,6.1
103905094,RPS6KB1,6.3
103905549,LIMK1,5.7
103904217,CAMK2D,6.6
103905091,FRK,7.4
103904211,CLK4,6.7
103905114,FRK,6.4
103905578,RPS6KB1,6.2
103904729,AKT2,5.5
103905371,FGFR1,5.4
103905565,PIM1,6.1
103904730,CSNK2A1,5.8
103904197,IRAK4,6.8
103904542,CDK5,7.7
103905200,NTRK1,5.2
103904742,FGFR1,5.5
103904735,JAK2,5.1
103905042,FGFR3,6.1
103904356,MAP4K5,5.9
103904320,MAP4K2,7.4
103904191,RPS6KB1,6.7
103904686,HIPK2,5.7
103904258,GSK3B,6.1
103904662,STK12,5.2
103905308,AKT3,5.1
103905368,CSNK1A1,5.9
103904311,LCK,6.5
103904601,ROS1,8.3
103905650,GSK3B,5.3
103905576,FGFR1,6.1
103904920,ROCK1,7.9
103904597,BTK,5.6
103904463,MAP4K5,6.1
103905313,ACK1,8.9
103904712,IRAK4,6.4
103904222,CLK2,7.4
103904330,AKT2,5.3
103904197,DAPK3,6.3
103904191,STK3,6.3
103904647,SGK,5.3
103904976,CLK4,4.7
103904275,MKNK2,6.6
103905085,CLK2,5.3
103904650,STK12,6.0
103905267,STK12,5.3
103905670,LIMK1,5.6
103904320,IRAK1,5.4
103904648,AKT3,5.2
103905488,ZAK,5.3
103905311,GSK3B,4.4
103904489,JAK3,6.8
103904905,CLK2,6.4
103905271,CLK2,5.2
103905551,CDK5,6.1
103905343,MKNK2,6.4
103905623,NTRK3,6.5
103905269,CLK4,5.2
103904598,TYK2,6.7
103905250,RET,7.5
103904286,BTK,6.1
103905251,GSK3B,6.3
103905094,ROCK1,5.3
103904596,IRAK1,6.5
103905488,BLK,7.8
103904339,IRAK1,5.4
103905142,GSK3B,5.9
103904976,PRKACA,4.5
103904754,NTRK3,7.9
103904279,SRC,7.2
103904826,STK6,5.8
103904598,FRK,8.6
103904339,KIT,7.5
103904807,DYRK1B,5.6
103905269,CSNK1G3,5.6
103905560,PRKX,5.6
103904603,RET,7.1
103905389,PRKACA,7.1
103904423,CSNK1A1,6.4
103904597,CHEK2,5.7
103904425,CSNK1A1,6.1
103904306,ABL1,7.1
103904947,CDK5,6.5
103904739,ERBB4,5.6
103904966,ROCK1,6.6
103905557,PAK4,6.0
103905270,AKT2,5.4
103904937,CSF1R,5.9
103904886,NTRK3,6.5
103904359,RPS6KB1,6.7
103904787,PRKCI,5.6
103905113,DAPK3,5.9
103905621,ZAK,5.2
103905417,CHEK1,4.5
103905044,CHEK2,6.4
103905250,ROS1,7.6
103904889,MKNK2,6.0
103905583,MAPK12,5.8
103904403,TBK1,7.2
